fertilizer_input_id,result_id,result_id_parent,fertilizer_input_uid,entity_system_id,fertilizer_type,n_ammonium,n_nitrate,n_urea,n_total,p_content,uom_p,k_content,uom_k,total_ingredients,application_rate,uom_application_rate,fertilizer_unit,application_method,manufactured_in,fa_name,country,business_name,date_created,date_synched,data_versioning,last_modified_by,last_updated,entity_id
1555,1470157558591807391,1470157558590430492,n4nqH2bHHJE,DL0822022,Cattle manure - 0.6% N,,,,,,,,,,1250.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-11-19 23:42:23,2024-12-05 02:57:13,0.2,HUY NGUYEN,2025-01-09 08:40:21,68
1556,1470157558591806126,1470157558590430492,fwe4TurTNgo,DL0822022,Urea - 46% N,,,,,,,,,,187.5,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-11-19 23:41:59,2024-12-03 06:56:11,0.2,HUY NGUYEN,2025-01-09 08:40:21,68
1557,1470157558594529439,1470157558592062424,MPnOZs7HodJ,CA0122009,Compose your own NPK,21.0,0.0,0.0,21.0,11.0,p2o5,8.0,K2O,40.0,111.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-11-22 00:19:46,2024-12-04 16:44:26,0.1,HUY NGUYEN,2025-01-09 08:38:46,48
1558,1470157558594530313,1470157558592062424,mKHa5zkFK2W,CA0122009,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,167.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-11-22 00:19:48,2024-12-03 05:26:53,0.1,HUY NGUYEN,2025-01-09 08:38:46,48
1559,1470157558594491835,1470157558591953965,iDh1ySiNT0b,CA0122027,Compose your own NPK,10.0,0.0,0.0,10.0,10.0,p2o5,30.0,K2O,50.0,500.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-11-21 23:55:44,2024-11-21 23:55:44,,HUY NGUYEN,2025-01-09 08:38:20,224
1560,1470157558594491605,1470157558591953965,w5w6HSjOlrD,CA0122027,Compose your own NPK,10.0,0.0,0.0,10.0,10.0,p2o5,30.0,K2O,50.0,417.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-11-21 23:55:43,2024-12-03 05:18:33,0.1,HUY NGUYEN,2025-01-09 08:38:20,224
1561,1470157558594490915,1470157558591953965,PtB8hpzB0lC,CA0122027,Compost (zero emissions) - 1% N,,,,,,,,,,8333.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-11-21 23:55:42,2024-11-21 23:55:42,,HUY NGUYEN,2025-01-09 08:38:20,224
1562,1469918505932965652,1469918505932965248,kPl5vwL0C7X,L-10004-75-10-0617-3342,Compose your own NPK,16.0,0.1,0.1,16.2,16.0,P,8.0,K,40.0,450.0,kg / ha,product,Broadcast,SE Asia 2014,THO NONG,Vietnam,Nescafe,2024-05-17 16:44:21,2024-05-21 15:01:24,,THO NONG,2024-05-21 15:01:24,3
1563,1470002575960587367,1470002575960585973,RMd2bhvA0ZD,L-10004-75-10-0617-4536,Compose your own NPK,0.0,0.0,16.0,16.0,16.0,p2o5,8.0,K2O,40.0,640.0,kg / ha,product,Broadcast,SE Asia 2014,YEN NGUYEN,Vietnam,Nescafe,2024-07-29 15:51:50,2024-07-29 15:51:50,,YEN NGUYEN,2024-11-29 06:27:26,28
1564,1470002575960588835,1470002575960585973,FGjuiNBvagj,L-10004-75-10-0617-4536,Compose your own NPK,0.0,0.0,20.0,20.0,20.0,p2o5,15.0,K2O,55.0,640.0,kg / ha,product,Broadcast,SE Asia 2014,YEN NGUYEN,Vietnam,Nescafe,2024-07-29 15:52:07,2024-10-18 13:02:12,1.0,YEN NGUYEN,2024-11-29 06:27:26,28
1565,1470002575935255727,1470002575935255311,ctngkeWUKJZ,L-10004-75-11-1217-323,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,10.0,K2O,40.0,500.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 13:28:58,2024-07-08 13:28:58,,HUY NGUYEN,2024-11-29 06:12:37,160
1566,1470002575935255499,1470002575935255311,XnHm721qiZI,L-10004-75-11-1217-323,Ammonium sulphate - 21% N,,,,,,,,,,400.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 13:28:50,2024-07-08 13:28:50,,HUY NGUYEN,2024-11-29 06:12:37,160
1567,1470002575935235572,1470002575935234678,D5wjq4sD05G,L-10004-75-11-1217-4166,Compose your own NPK,0.0,0.0,0.0,0.0,15.0,p2o5,0.0,K2O,15.0,200.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 13:07:24,2024-11-18 06:30:17,1.0,HUY NGUYEN,2024-11-29 06:12:21,119
1568,1470002575935235426,1470002575935234678,nitTtjFzLwL,L-10004-75-11-1217-4166,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,100.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 13:07:24,2024-11-18 06:30:18,1.0,HUY NGUYEN,2024-11-29 06:12:21,119
1569,1470002575935235134,1470002575935234678,TZzdYPPCAdJ,L-10004-75-11-1217-4166,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,400.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 13:07:23,2024-07-08 13:07:23,,HUY NGUYEN,2024-11-29 06:12:21,119
1570,1470002575935217387,1470002575935216785,mRhB0to0yUr,L-10004-75-11-1217-4508,Ammonium sulphate - 21% N,,,,,,,,,,167.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 12:47:13,2024-10-18 09:20:16,1.0,HUY NGUYEN,2024-11-29 06:19:50,66
1571,1470002575935217907,1470002575935216785,usCy98dN35j,L-10004-75-11-1217-4508,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,467.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 12:47:14,2024-10-18 09:20:17,1.0,HUY NGUYEN,2024-11-29 06:19:50,66
1572,1470002575934624368,1470002575934622896,AVZK6vXATT1,L-10004-75-11-1217-334,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,455.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 04:01:34,2024-11-18 06:41:19,2.0,HUY NGUYEN,2024-11-29 06:17:56,287
1573,1470002575934624690,1470002575934622896,qGlHdkgsDNx,L-10004-75-11-1217-334,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,455.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 04:01:42,2024-11-18 06:41:20,2.0,HUY NGUYEN,2024-11-29 06:17:56,287
1574,1470002575934624887,1470002575934622896,jcW50l8pX6S,L-10004-75-11-1217-334,Ammonium sulphate - 21% N,,,,,,,,,,284.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 04:01:49,2024-11-18 06:41:20,2.0,HUY NGUYEN,2024-11-29 06:17:56,287
1575,1470002575934625401,1470002575934622896,Eg2fQ17iCoC,L-10004-75-11-1217-334,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,455.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 04:02:04,2024-11-18 06:41:21,2.0,HUY NGUYEN,2024-11-29 06:17:56,287
1576,1470002575935189695,1470002575935135472,PBp78w19kp7,L-10004-75-11-1217-1680,Compose your own NPK,0.0,15.0,0.0,15.0,5.0,p2o5,15.0,K2O,35.0,500.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 12:21:14,2024-07-08 12:21:14,,HUY NGUYEN,2024-11-29 06:11:56,238
1577,1470002575935189467,1470002575935135472,EsePcuRjuZj,L-10004-75-11-1217-1680,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,167.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 12:21:14,2024-09-30 10:55:58,1.0,HUY NGUYEN,2024-11-29 06:11:56,238
1578,1470002575938107407,1470002575938106279,uCg0lTQlCfd,L-10004-75-11-1217-4337,Compose your own NPK,0.0,17.0,0.0,17.0,7.0,p2o5,19.0,K2O,43.0,1000.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 14:23:27,2024-07-10 14:23:27,,HUY NGUYEN,2024-11-29 06:34:26,288
1579,1470002575938107179,1470002575938106279,pZPNcSEfnoM,L-10004-75-11-1217-4337,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,1000.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 14:23:18,2024-07-10 14:23:18,,HUY NGUYEN,2024-11-29 06:34:26,288
1580,1470002575938106495,1470002575938106279,CKK2qF92nh6,L-10004-75-11-1217-4337,Cattle manure - 0.6% N,,,,,,,,,,15000.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 14:22:53,2024-07-10 14:22:53,,HUY NGUYEN,2024-11-29 06:34:26,288
1581,1470002575933495285,1470002575933248486,fOGBR0CahO3,L-10004-75-11-1217-3347,Compost (zero emissions) - 1% N,,,,,,,,,,833.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 12:21:45,2024-07-06 12:21:45,,HUY NGUYEN,2024-11-29 06:16:55,167
1582,1470002575933494679,1470002575933248486,M00mRU4xmeh,L-10004-75-11-1217-3347,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,492.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 12:21:44,2024-10-22 07:02:12,3.0,HUY NGUYEN,2024-11-29 06:16:55,167
1583,1470002575933494367,1470002575933248486,ByiuVNDK3tN,L-10004-75-11-1217-3347,Compose your own NPK,0.0,20.0,0.0,20.0,5.0,p2o5,5.0,K2O,30.0,278.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 12:21:44,2024-07-06 12:21:44,,HUY NGUYEN,2024-11-29 06:16:55,167
1584,1470002575933482004,1470002575933211067,RjkEUs12ByZ,L-10004-75-11-1217-3359,Compose your own NPK,0.0,20.0,0.0,20.0,5.0,p2o5,5.0,K2O,30.0,200.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 11:52:14,2024-07-06 11:52:14,,HUY NGUYEN,2024-11-29 06:25:28,168
1585,1470002575933482232,1470002575933211067,DpjV8u84R3f,L-10004-75-11-1217-3359,Compose your own NPK,0.0,16.0,0.0,16.0,6.0,p2o5,19.0,K2O,41.0,467.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 11:52:15,2024-07-06 11:52:15,,HUY NGUYEN,2024-11-29 06:25:28,168
1586,1470002575932576578,1470002575932188929,asoe90Jif5B,L-10004-75-11-1217-4469,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,188.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:00:10,2024-11-13 08:43:41,1.0,HUY NGUYEN,2024-11-29 06:27:39,59
1587,1470002575932575660,1470002575932188929,lsLagA4j8vq,L-10004-75-11-1217-4469,Ammonium sulphate - 21% N,,,,,,,,,,330.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:00:08,2024-07-05 16:00:08,,HUY NGUYEN,2024-11-29 06:27:39,59
1588,1470002575934571723,1470002575934570245,QtPKx2Re5qW,L-10004-75-11-1217-4482,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,750.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 03:23:18,2024-07-08 03:23:18,,HUY NGUYEN,2024-11-29 06:18:12,198
1589,1470002575934571057,1470002575934570245,dNaLYA0ke68,L-10004-75-11-1217-4482,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,125.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 03:23:17,2024-11-18 06:24:37,1.0,HUY NGUYEN,2024-11-29 06:18:12,198
1590,1470002575934570619,1470002575934570245,QWwfSfk6HBN,L-10004-75-11-1217-4482,Compose your own NPK,0.0,16.0,0.0,16.0,18.0,p2o5,18.0,K2O,52.0,200.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 03:23:16,2024-07-08 03:23:16,,HUY NGUYEN,2024-11-29 06:18:12,198
1591,1470002575934570391,1470002575934570245,XBmINMdbgKE,L-10004-75-11-1217-4482,Urea - 46% N,,,,,,,,,,300.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-08 03:23:15,2024-10-21 03:45:47,1.0,HUY NGUYEN,2024-11-29 06:18:12,198
1592,1470002575934156091,1470002575934155635,knIy86A4PbC,L-10004-75-11-1217-4488,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,10.0,K2O,40.0,417.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:48,2024-07-07 13:34:48,,HUY NGUYEN,2024-11-29 06:31:43,215
1593,1470002575934156245,1470002575934155635,h5Sc2AOPPbO,L-10004-75-11-1217-4488,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,63.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:48,2024-11-13 03:59:48,1.0,HUY NGUYEN,2024-11-29 06:31:43,215
1594,1470002575934156399,1470002575934155635,bF08A2zWLLQ,L-10004-75-11-1217-4488,Urea - 46% N,,,,,,,,,,208.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:49,2024-07-07 13:34:49,,HUY NGUYEN,2024-11-29 06:31:43,215
1595,1470002575934156627,1470002575934155635,LKiPoo8gdtK,L-10004-75-11-1217-4488,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,208.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:49,2024-07-07 13:34:49,,HUY NGUYEN,2024-11-29 06:31:43,215
1596,1470002575934156781,1470002575934155635,G9Mj96pdHua,L-10004-75-11-1217-4488,Compose your own NPK,0.0,0.0,0.0,0.0,15.0,p2o5,0.0,K2O,15.0,250.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:49,2024-11-13 03:59:48,1.0,HUY NGUYEN,2024-11-29 06:31:43,215
1597,1470002575934156935,1470002575934155635,Dq2uXcOzPR9,L-10004-75-11-1217-4488,Compose your own NPK,0.0,0.0,0.0,0.0,0.0,p2o5,60.0,K2O,60.0,63.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:50,2024-11-13 03:59:48,1.0,HUY NGUYEN,2024-11-29 06:31:43,215
1598,1470002575934157317,1470002575934155635,HXTlZKY3mzw,L-10004-75-11-1217-4488,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,208.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:50,2024-07-07 13:34:50,,HUY NGUYEN,2024-11-29 06:31:43,215
1599,1470002575934157471,1470002575934155635,Q9mCTBsfaDA,L-10004-75-11-1217-4488,Compose your own NPK,0.0,0.0,0.0,0.0,15.0,p2o5,0.0,K2O,15.0,250.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:51,2024-11-13 03:59:49,1.0,HUY NGUYEN,2024-11-29 06:31:43,215
1600,1470002575934157616,1470002575934155635,Vzgd2yKQORd,L-10004-75-11-1217-4488,Compost (zero emissions) - 1% N,,,,,,,,,,1250.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-07-07 13:34:51,2024-07-07 13:34:51,,HUY NGUYEN,2024-11-29 06:31:43,215
1601,1470002575932638148,1470002575932637455,rOanVnuy0AF,L-10004-75-11-1217-4187,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,15.0,K2O,45.0,640.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:32:59,2024-07-05 16:32:59,,HUY NGUYEN,2024-11-29 06:12:41,63
1602,1470002575932637920,1470002575932637455,MGVcMxbez5Q,L-10004-75-11-1217-4187,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,15.0,K2O,45.0,640.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:32:59,2024-07-05 16:32:59,,HUY NGUYEN,2024-11-29 06:12:41,63
1603,1470002575932637684,1470002575932637455,wOwGYdpxLNP,L-10004-75-11-1217-4187,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,5.0,K2O,35.0,213.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:32:58,2024-07-05 16:32:58,,HUY NGUYEN,2024-11-29 06:12:41,63
1604,1470002575932684500,1470002575931895507,e4oFralqhWV,L-10004-75-11-1217-4613,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,248.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:54:22,2024-10-22 09:51:54,1.0,HUY NGUYEN,2024-11-29 06:33:06,86
1605,1470002575932684983,1470002575931895507,iSAShzq4P6m,L-10004-75-11-1217-4613,Compose your own NPK,0.0,18.0,0.0,18.0,18.0,p2o5,6.0,K2O,42.0,286.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:54:30,2024-10-22 09:51:55,1.0,HUY NGUYEN,2024-11-29 06:33:06,86
1606,1470002575932686452,1470002575931895507,t4jMBHT6crG,L-10004-75-11-1217-4613,Compost (fully aerated production) - 1% N,,,,,,,,,,5524.0,kg / ha,product,Broadcast,World,HUY NGUYEN,Vietnam,Nescafe,2024-07-05 16:54:45,2024-10-22 09:51:55,1.0,HUY NGUYEN,2024-11-29 06:33:06,86
1607,1470002575938120154,1470002575937748865,LovfeSFdpMq,L-10004-75-11-1217-784,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,200.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 14:40:19,2024-07-10 14:40:19,0.0,HUY NGUYEN,2024-11-29 06:18:16,26
1608,1470002575938119682,1470002575937748865,tMN5Mc8UuWg,L-10004-75-11-1217-784,Compost (fully aerated production) - 1% N,,,,,,,,,,20000.0,kg / ha,product,Broadcast,World,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 14:40:18,2024-07-10 14:40:18,0.0,HUY NGUYEN,2024-11-29 06:18:16,26
1609,1470002575938175893,1470002575938175449,arAVjWTJXA5,L-10004-75-11-1217-1613,Compose your own NPK,0.0,30.0,0.0,30.0,10.0,p2o5,10.0,K2O,50.0,400.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:23:08,2024-10-22 09:46:57,2.0,HUY NGUYEN,2024-11-29 06:34:17,233
1610,1470002575938176121,1470002575938175449,ZeVgBaks38E,L-10004-75-11-1217-1613,Compose your own NPK,0.0,30.0,0.0,30.0,10.0,p2o5,10.0,K2O,50.0,400.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:23:08,2024-07-10 15:23:08,,HUY NGUYEN,2024-11-29 06:34:17,233
1611,1470002575938176577,1470002575938175449,IApjPYLZsrF,L-10004-75-11-1217-1613,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,100.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:23:09,2024-07-10 15:23:09,,HUY NGUYEN,2024-11-29 06:34:17,233
1612,1470002575938158450,1470002575938157401,SkaO4FnqaDj,L-10004-75-11-1217-4032,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,8.0,K2O,38.0,667.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:06:04,2024-10-18 09:27:04,1.0,HUY NGUYEN,2024-11-29 06:19:29,60
1613,1470002575938158222,1470002575938157401,eIEkcCejXmX,L-10004-75-11-1217-4032,Compose your own NPK,0.0,20.0,0.0,20.0,10.0,p2o5,8.0,K2O,38.0,667.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:06:04,2024-10-18 09:27:08,1.0,HUY NGUYEN,2024-11-29 06:19:29,60
1614,1470002575938157994,1470002575938157401,rClb8gmeEM3,L-10004-75-11-1217-4032,Compose your own NPK,0.0,20.0,0.0,20.0,20.0,p2o5,5.0,K2O,45.0,667.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 15:06:03,2024-10-18 09:27:00,1.0,HUY NGUYEN,2024-11-29 06:19:29,60
1615,1470002575933507653,1470002575933336763,Cu0VyvBVx3O,L-10004-75-11-1217-4428,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,1020.0,kg / ha,product,Broadcast,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-06 12:57:40,2024-07-06 12:57:40,,HUY NGUYEN,2024-11-29 06:32:17,139
1616,1470002575938065320,1470002575938064861,znXHxp34dyR,L-10004-75-11-1217-1843,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,1154.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-10 13:36:01,2024-10-22 09:35:55,1.0,HUY NGUYEN,2024-11-29 06:32:41,301
1617,1470002575939095150,1470002575939093610,VO4hzQgqK0J,L-10004-75-11-1217-4766,Cattle manure - 0.6% N,,,,,,,,,,12000.0,kg / ha,product,Broadcast,,HUY NGUYEN,Vietnam,Nescafe,2024-07-11 08:34:04,2024-07-11 08:34:04,,HUY NGUYEN,2024-11-29 06:35:09,117
1618,1470002575939094158,1470002575939093610,VsWLH0uHZeE,L-10004-75-11-1217-4766,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,600.0,kg / ha,product,Apply in solution,SE Asia 2014,HUY NGUYEN,Vietnam,Nescafe,2024-07-11 08:33:25,2024-07-11 08:33:25,,HUY NGUYEN,2024-11-29 06:35:09,117
1619,1469997855005923362,1469997855005922347,mCHdWosynqr,DL-BMT-TN-0657,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,330.0,kg / ha,product,Broadcast,SE Asia 2014,TUYEN HUYNH,Vietnam,Nescafe,2024-06-28 16:39:50,2024-11-13 10:24:53,2.0,TUYEN HUYNH,2024-11-29 06:14:32,150
1620,1469997855005922922,1469997855005922347,cgZmrmesk8I,DL-BMT-TN-0657,Cattle manure - 0.6% N,,,,,,,,,,5500.0,kg / ha,product,Broadcast,,TUYEN HUYNH,Vietnam,Nescafe,2024-06-28 16:39:49,2024-11-13 10:24:53,2.0,TUYEN HUYNH,2024-11-29 06:14:32,150
1621,1469997855005922646,1469997855005922347,kjmlBPmCFyO,DL-BMT-TN-0657,Compose your own NPK,0.0,0.0,0.0,0.0,15.0,p2o5,0.0,K2O,15.0,550.0,kg / ha,product,Broadcast,SE Asia 2014,TUYEN HUYNH,Vietnam,Nescafe,2024-06-28 16:39:48,2024-11-13 10:24:51,2.0,TUYEN HUYNH,2024-11-29 06:14:32,150
1622,1469997855004082479,1469997855004081743,ZHf5Om5eNI7,DL-BMT-CE-2978,Compose your own NPK,0.0,20.0,0.0,20.0,20.0,p2o5,15.0,K2O,55.0,600.0,kg / ha,product,Broadcast,SE Asia 2014,PHUONG NGUYEN,Vietnam,Nescafe,2024-06-27 05:26:31,2024-06-27 05:26:31,,PHUONG NGUYEN,2024-11-29 06:29:14,230
1623,1469997855004082259,1469997855004081743,pJD9MSI5R4B,DL-BMT-CE-2978,Compose your own NPK,0.0,16.0,0.0,16.0,16.0,p2o5,8.0,K2O,40.0,600.0,kg / ha,product,Broadcast,SE Asia 2014,PHUONG NGUYEN,Vietnam,Nescafe,2024-06-27 05:26:31,2024-06-27 05:26:31,,PHUONG NGUYEN,2024-11-29 06:29:14,230
1624,1469997855004274834,1469997855004061078,PLjGBU8hEcc,DL-BMT-EK-3669,Compose your own NPK,0.0,16.0,0.0,16.0,8.0,p2o5,16.0,K2O,40.0,500.0,kg / ha,product,Broadcast,SE Asia 2014,GIANG LUONG,Vietnam,Nescafe,2024-06-27 11:47:07,2024-11-18 05:37:10,3.0,GIANG LUONG,2024-11-29 06:11:40,144
1625,1469997855004274378,1469997855004061078,wonX7hUaCrB,DL-BMT-EK-3669,Ammonium sulphate - 21% N,,,,,,,,,,250.0,kg / ha,product,Apply in solution,SE Asia 2014,GIANG LUONG,Vietnam,Nescafe,2024-06-27 11:47:06,2024-11-18 05:37:10,3.0,GIANG LUONG,2024-11-29 06:11:40,144
1626,1469997855004274070,1469997855004061078,eLyE5eYxQQy,DL-BMT-EK-3669,Cattle manure - 0.6% N,,,,,,,,,,3750.0,kg / ha,product,Broadcast,,GIANG LUONG,Vietnam,Nescafe,2024-06-27 11:47:06,2024-06-27 11:47:06,,GIANG LUONG,2024-11-29 06:11:40,144
1627,1470002575927650677,1470002575927650370,TtubJr0q6iB,DL-BMT-TN-0596,Compose your own NPK,0.0,0.0,16.0,16.0,16.0,p2o5,8.0,K2O,40.0,300.0,kg / ha,product,Apply in solution,SE Asia 2014,YEN NGUYEN,Vietnam,Nescafe,2024-07-01 05:52:53,2024-07-01 05:52:53,,YEN NGUYEN,2024-11-29 08:13:49,113
1628,1470002575927650905,1470002575927650370,PdNfaM4lbRX,DL-BMT-TN-0596,Urea - 46% N,,,,,,,,,,100.0,kg / ha,product,Apply in solution,SE Asia 2014,YEN NGUYEN,Vietnam,Nescafe,2024-07-01 05:52:53,2024-10-03 11:06:47,2.0,YEN NGUYEN,2024-11-29 08:13:49,113
