location_id,raw_location,latitude,longitude
133,POINT(11.60632 108.089622),11.60632,108.089622
134,POINT(11.630758 108.1035),11.630758,108.1035
135,POINT(11.960513 107.58631),11.960513,107.58631
136,POINT(14.0845206 107.9050454),14.0845206,107.9050454
137,POINT(11.5784299 108.1049729),11.5784299,108.1049729
138,POINT(11.936535 107.6201166),11.936535,107.6201166
140,POINT(12.055322 107.54506),12.055322,107.54506
141,POINT(11.6088487 107.9889508),11.6088487,107.9889508
142,POINT(12.00896 107.555),12.00896,107.555
143,POINT(13.9148057 107.9995741),13.9148057,107.9995741
144,POINT(11.80576745421794 108.33148098560825),11.80576745421794,108.33148098560825
145,POINT(11.6706038 107.9773748),11.6706038,107.9773748
146,POINT(11.92110294477233 107.59012562232799),11.92110294477233,107.59012562232799
147,POINT(12.86634 107.958611),12.86634,107.958611
148,POINT(12.7655804 107.9399304),12.7655804,107.9399304
149,POINT(12.57187 108.078308),12.57187,108.078308
150,POINT(12.71105670837007 108.03258332433927),12.71105670837007,108.03258332433927
151,POINT(12.766895353869 107.96351292502048),12.766895353869,107.96351292502048
152,POINT(14.03346525506492 107.87926381463919),14.03346525506492,107.87926381463919
153,POINT(14.03746543453451 107.87499926994356),14.03746543453451,107.87499926994356
154,POINT(12.823308 108.12273),12.823308,108.12273
155,POINT(12.67851 108.000031),12.67851,108.000031
156,POINT(12.79182481115012 107.93507589037337),12.79182481115012,107.93507589037337
157,POINT(12.58306918738743 108.07863444275937),12.58306918738743,108.07863444275937
158,POINT(12.7016661 108.0082027),12.7016661,108.0082027
159,POINT(14.07278337982862 107.87115750844391),14.07278337982862,107.87115750844391
160,POINT(14.00062093512528 107.94588988656918),14.00062093512528,107.94588988656918
161,POINT(14.03003634420537 107.93315827856578),14.03003634420537,107.93315827856578
162,POINT(11.66498 108.083),11.66498,108.083
163,POINT(11.6367637 107.9992643),11.6367637,107.9992643
164,POINT(11.585045 108.081894),11.585045,108.081894
165,POINT(11.89668482636278 108.17927115606905),11.89668482636278,108.17927115606905
166,POINT(12.67 107.98),12.67,107.98
167,POINT(12.578767 108.052864),12.578767,108.052864
168,POINT(11.6340538 108.1796302),11.6340538,108.1796302
169,POINT(11.58823 108.085922),11.58823,108.085922
170,POINT(11.710053 17.95964),11.710053,17.95964
171,POINT(11.6706555 108.0899637),11.6706555,108.0899637
172,POINT(11.86913560611370 108.37106527770717),11.86913560611370,108.37106527770717
173,POINT(11.85767247342678 108.36045487793940),11.85767247342678,108.36045487793940
174,POINT(13.82071 107.874367),13.82071,107.874367
175,POINT(11.73589616083702 107.99650048847123),11.73589616083702,107.99650048847123
177,POINT(11.6839762 107.9733667),11.6839762,107.9733667
178,POINT(11.665123 108.084559),11.665123,108.084559
179,POINT(13.84634016999467 107.99977873997202),13.84634016999467,107.99977873997202
180,POINT(11.946474 107.617065),11.946474,107.617065
181,POINT(11.63205 108.098862),11.63205,108.098862
182,POINT(12.050595 107.544945),12.050595,107.544945
183,POINT(14.06989388634830 107.88831434222672),14.06989388634830,107.88831434222672
184,POINT(11.66445 108.0945),11.66445,108.0945
185,POINT(11.6182582 108.0690492),11.6182582,108.0690492
186,POINT(13.83025791670327 107.93973624944503),13.83025791670327,107.93973624944503
187,POINT(13.83403446526624 107.89120014766965),13.83403446526624,107.89120014766965
188,POINT(11.97592 107.5804),11.97592,107.5804
189,POINT(11.9313 107.57065),11.9313,107.57065
190,POINT(11.9959152 107.5708574),11.9959152,107.5708574
191,POINT(11.512966 108.090233),11.512966,108.090233
192,POINT(11.61738 108.087318),11.61738,108.087318
193,POINT(12.00027713959359 107.55284394767523),12.00027713959359,107.55284394767523
196,POINT(11.92012062694907 107.59299688982790),11.92012062694907,107.59299688982790
197,POINT(12.65607 108.174),12.65607,108.174
198,POINT(12.73296756555121 108.04952326077223),12.73296756555121,108.04952326077223
199,POINT(12.58128 108.1035),12.58128,108.1035
201,POINT(10.7777676 106.6553112),10.7777676,106.6553112
202,POINT(12.60373 108.07872),12.60373,108.07872
203,POINT(12.57833 108.07328),12.57833,108.07328
204,POINT(13.9626266 107.8614952),13.9626266,107.8614952
205,POINT(14.04524094892049 107.86572603518876),14.04524094892049,107.86572603518876
206,POINT(12.620808 108.096118),12.620808,108.096118
207,POINT(11.83943672106773 108.18669257695618),11.83943672106773,108.18669257695618
208,POINT(11.6402995 108.1585378),11.6402995,108.1585378
209,POINT(11.68769800342169 107.97506258072625),11.68769800342169,107.97506258072625
211,POINT(12.02539936426812 107.56130846408219),12.02539936426812,107.56130846408219
212,POINT(12.83231 108.020111),12.83231,108.020111
213,POINT(11.6204904 108.0853241),11.6204904,108.0853241
214,POINT(11.537364 108.079758),11.537364,108.079758
215,POINT(13.8540398 107.9301134),13.8540398,107.9301134
216,POINT(12.75673 107.954483),12.75673,107.954483
217,POINT(11.67729272404347 108.00001030425977),11.67729272404347,108.00001030425977
218,POINT(11.66919994 108.0790023),11.66919994,108.0790023
219,POINT(11.6619 108.0838),11.6619,108.0838
220,POINT(12.00052 107.5551),12.00052,107.5551
221,POINT(11.60863 108.08146),11.60863,108.08146
222,POINT(12.0008455 107.62385),12.0008455,107.62385
223,POINT(13.80424685777462 108.05787244821717),13.80424685777462,108.05787244821717
224,POINT(14.01713416447306 107.95731852772455),14.01713416447306,107.95731852772455
225,POINT(11.83738713619470 108.18789395513775),11.83738713619470,108.18789395513775
226,POINT(12.012739 107.3649),12.012739,107.3649
227,POINT(13.82912568749285 107.93587074625113),13.82912568749285,107.93587074625113
228,POINT(11.6464589 108.0335603),11.6464589,108.0335603
229,POINT(11.90776073626976 107.58227981238913),11.90776073626976,107.58227981238913
230,POINT(13.69223021738285 107.87351962653689),13.69223021738285,107.87351962653689
231,POINT(11.63507909049432 107.93938905010739),11.63507909049432,107.93938905010739
232,POINT(11.6307927 107.9661361),11.6307927,107.9661361
233,POINT(11.53131893805192 108.06278569167429),11.53131893805192,108.06278569167429
234,POINT(11.641554 107.94367),11.641554,107.94367
235,POINT(11.66749954 108.0019989),11.66749954,108.0019989
236,POINT(12.882937 107.988518),12.882937,107.988518
237,POINT(12.79501010199337 107.93169882158551),12.79501010199337,107.93169882158551
238,POINT(12.57868 108.117867),12.57868,108.117867
239,POINT(12.82827 108.1386),12.82827,108.1386
240,POINT(12.70934 108.0305),12.70934,108.0305
241,POINT(12.8472205996633 108.02171090627836),12.8472205996633,108.02171090627836
242,POINT(14.04812227004585 107.87302549938472),14.04812227004585,107.87302549938472
243,POINT(11.81205803063867 108.31168242740287),11.81205803063867,108.31168242740287
244,POINT(14.02418015991712 107.85694892528267),14.02418015991712,107.85694892528267
245,POINT(14.09982 107.902367),14.09982,107.902367
246,POINT(11.6 108.07),11.6,108.07
247,POINT(11.63022 108.01828),11.63022,108.01828
248,POINT(11.79106157274152 108.32475475977019),11.79106157274152,108.32475475977019
249,POINT(11.981609 107.601212),11.981609,107.601212
250,POINT(11.898183 107.59154),11.898183,107.59154
251,POINT(13.84961 107.932854),13.84961,107.932854
252,POINT(12.83492216841582 107.99039955260976),12.83492216841582,107.99039955260976
253,POINT(11.62661 108.0184),11.62661,108.0184
254,POINT(11.65091200284769 108.00710950171563),11.65091200284769,108.00710950171563
256,POINT(11.6024239 108.1867749),11.6024239,108.1867749
257,POINT(11.546908 108.052711),11.546908,108.052711
258,POINT(11.65668 108.099838),11.65668,108.099838
259,POINT(11.98114 107.7321),11.98114,107.7321
260,POINT(13.84195435793497 108.02678086804973),13.84195435793497,108.02678086804973
261,POINT(11.70086 108.003571),11.70086,108.003571
262,POINT(11.614 108.08),11.614,108.08
263,POINT(11.93792 107.6454),11.93792,107.6454
264,POINT(13.86152 107.981491),13.86152,107.981491
265,POINT(13.8187158 107.886474),13.8187158,107.886474
266,POINT(11.6269292 107.9890512),11.6269292,107.9890512
267,POINT(11.90449 107.61535),11.90449,107.61535
268,POINT(11.60565 108.057091),11.60565,108.057091
269,POINT(11.9532231 107.6385623),11.9532231,107.6385623
270,POINT(11.9307444 107.622345),11.9307444,107.622345
271,POINT(11.7107 107.982),11.7107,107.982
272,POINT(12.572805 108.1202478),12.572805,108.1202478
273,POINT(12.6212061 108.1593589),12.6212061,108.1593589
274,POINT(12.65296123457388 108.17003597515465),12.65296123457388,108.17003597515465
275,POINT(12.64935450163917 108.17095429646612),12.64935450163917,108.17095429646612
276,POINT(12.744392 108.02069),12.744392,108.02069
277,POINT(12.71538 108.05587),12.71538,108.05587
278,POINT(12.58196902928183 108.10016736398273),12.58196902928183,108.10016736398273
279,POINT(12.57077960764297 108.07815640243520),12.57077960764297,108.07815640243520
280,POINT(12.5940849 108.0703278),12.5940849,108.0703278
281,POINT(14.04307858554030 107.84865335571379),14.04307858554030,107.84865335571379
282,POINT(12.58598 108.096481),12.58598,108.096481
284,POINT(12.97298 108.07117),12.97298,108.07117
285,POINT(13.8096256 108.0345676),13.8096256,108.0345676
286,POINT(14.01964542457277 107.86069748001904),14.01964542457277,107.86069748001904
287,POINT(14.00157835801444 107.84346973533542),14.00157835801444,107.84346973533542
288,POINT(13.94267147408234 107.81512582684663),13.94267147408234,107.81512582684663
289,POINT(13.86586 108.021973),13.86586,108.021973
290,POINT(12.674388 107.9813),12.674388,107.9813
291,POINT(11.64078 108.105454),11.64078,108.105454
292,POINT(12.67356 107.9788),12.67356,107.9788
293,POINT(12.76192 107.9908),12.76192,107.9908
294,POINT(10.77778 106.6553176),10.77778,106.6553176
295,POINT(11.62005 108.100021),11.62005,108.100021
296,POINT(11.50884 108.0684),11.50884,108.0684
297,POINT(11.86607130804273 108.20648057396356),11.86607130804273,108.20648057396356
298,POINT(11.84828608297915 108.37328405129571),11.84828608297915,108.37328405129571
299,POINT(11.97538984940542 107.60138276974446),11.97538984940542,107.60138276974446
300,POINT(11.679536 108.079777),11.679536,108.079777
301,POINT(11.73745463292753 108.37396939942805),11.73745463292753,108.37396939942805
302,POINT(11.54671011820487 108.06790089914827),11.54671011820487,108.06790089914827
303,POINT(13.86689694860253 107.88133046560829),13.86689694860253,107.88133046560829
304,POINT(11.64031316992980 107.96614634814482),11.64031316992980,107.96614634814482
305,POINT(11.64953473025155 108.08079728866748),11.64953473025155,108.08079728866748
306,POINT(13.82091280539876 107.89185955199217),13.82091280539876,107.89185955199217
307,POINT(11.55188 108.078758),11.55188,108.078758
308,POINT(12.015383 107.582954),12.015383,107.582954
309,POINT(11.60189 108.1399),11.60189,108.1399
310,POINT(11.95304354993917 107.61709897145533),11.95304354993917,107.61709897145533
311,POINT(11.85129422229887 108.36928194398840),11.85129422229887,108.36928194398840
312,POINT(11.51175 107.9984),11.51175,107.9984
313,POINT(14.0915808 107.9068644),14.0915808,107.9068644
315,POINT(12.59231 108.10614),12.59231,108.10614
316,POINT(11.6618923 108.0050958),11.6618923,108.0050958
317,POINT(11.66189956 107.9950027),11.66189956,107.9950027
318,POINT(14.00044575334899 107.87809370095644),14.00044575334899,107.87809370095644
319,POINT(14.10150823875713 107.87864329363788),14.10150823875713,107.87864329363788
320,POINT(13.9588986 108.130783),13.9588986,108.130783
321,POINT(12.88073 107.98383),12.88073,107.98383
322,POINT(12.74507 107.9871),12.74507,107.9871
323,POINT(11.63246 108.0086),11.63246,108.0086
324,POINT(13.80294524246201 108.05767734659007),13.80294524246201,108.05767734659007
325,POINT(11.9636802 107.5882668),11.9636802,107.5882668
326,POINT(11.73739890255034 108.37380600887887),11.73739890255034,108.37380600887887
327,POINT(11.5333 108.0726),11.5333,108.0726
328,POINT(11.49751 108.0705),11.49751,108.0705
329,POINT(12.79100673740058 107.94780791747192),12.79100673740058,107.94780791747192
330,POINT(12.57607 108.069),12.57607,108.069
332,POINT(13.8622187 107.88206),13.8622187,107.88206
333,POINT(13.81422622596269 107.88906619894121),13.81422622596269,107.88906619894121
334,POINT(11.63909213618528 107.96537663797658),11.63909213618528,107.96537663797658
336,POINT(11.57235 108.0468),11.57235,108.0468
337,POINT(14.00714964641072 107.86656980127667),14.00714964641072,107.86656980127667
338,POINT(12.08501160126047 107.52225211822235),12.08501160126047,107.52225211822235
339,POINT(14.08861775883791 107.97662272128088),14.08861775883791,107.97662272128088
340,POINT(11.5823743 108.0467144),11.5823743,108.0467144
341,POINT(11.96641849415579 107.59246335116997),11.96641849415579,107.59246335116997
342,POINT(11.68666 107.9715),11.68666,107.9715
343,POINT(12.04908943649250 107.53488113609939),12.04908943649250,107.53488113609939
344,POINT(11.90281 107.60242),11.90281,107.60242
346,POINT(13.70496522636443 107.90085861469423),13.70496522636443,107.90085861469423
