plot_id,entity_id,plot_number,species,variety,year_started,polygon_area,total_coffee_area,coffee_area_active,coffee_area_rejuvenation,coffee_area_intercropping,intercropping_crops
1296,1470002575956819375,1.0,,Criollo de Romex,2009.0,,6.0,0.0,0.0,0.0,"Cocoa (Theobroma cacao),Shade trees"
1297,1469592163271956426,1.0,,Criollo de Romex,2017.0,,5.0,0.0,0.0,0.0,
1298,7955439997587860171,1.0,True,Catimor,2023.0,,1.5,0.0,0.0,0.0,Shade trees
1299,1470002575956819248,1.0,,FRT06,1975.0,,5.5,0.0,0.0,0.0,"Fruit Tree,Shade trees"
1300,1469883818362505080,1.0,,Robusta TR4,2000.0,,1.0,0.0,0.0,0.0,Durian
1301,1469592163271956428,1.0,,FRT07,1960.0,,25.0,0.0,0.0,0.0,Shade trees
1302,1469278379855005426,1.0,,Robusta TR4,1999.0,,1.0,0.0,0.0,0.0,"Durian,Macadamia"
1303,1469278379855005426,1.0,,Robusta TR4,1999.0,,1.0,0.0,0.0,0.0,"Durian,Macadamia"
1304,7955439997587860166,1.0,False,FRT07,2008.0,,2.0,0.0,0.0,0.0,"Cocoa (Theobroma cacao),Shade trees"
1305,7955439997586929225,1.0,,Robusta TR4,1997.0,,2.0,0.0,0.0,0.0,
1306,1469883818362505012,1.0,,Robusta TR4,2018.0,,2.0,0.0,0.0,0.0,"Black Pepper,Macadamia"
1307,7955439997583324848,1.0,,Robusta Xanh Lùn,1995.0,,1.5,1.5,0.0,0.43,"Avocado,Durian"
1308,7955439997583324848,1.0,,Robusta Xanh Lùn,1995.0,,1.5,1.5,0.0,0.43,"Avocado,Durian"
1309,7955439997583324848,1.0,,Robusta Xanh Lùn,1995.0,,1.5,1.5,0.0,0.43,"Avocado,Durian"
1310,7955439997583324848,1.0,,Robusta Xanh Lùn,1995.0,,1.5,1.5,0.0,0.43,"Avocado,Durian"
1311,1469278379855014451,1.0,,Robusta TR4,1999.0,,2.0,0.0,0.0,0.0,"Betel Nut,Black Pepper,Durian,Macadamia"
1312,1470002575956819361,1.0,True,Catimor,1980.0,,2.0,0.0,0.0,0.0,Cocoa (Theobroma cacao)
1313,7955439997583325860,1.0,,ROBUSTA Local variety,2010.0,,0.8,0.8,0.0,0.0,
1314,7955439997583325094,1.0,,ROBUSTA Local variety,1989.0,,2.2,2.2,0.4,1.6,Durian
1315,1469278379855014731,1.0,,Robusta TR4,2007.0,,1.5,0.0,0.0,0.0,
1316,7955439997583325804,1.0,,ROBUSTA Local variety,2005.0,,2.3,2.3,0.0,0.0,
1317,1469592163271961931,1.0,,FRT07,1980.0,,20.0,0.0,0.0,0.0,Shade trees
1318,7955439997587862108,1.0,,Criollo,2020.0,,12.0,0.0,0.0,0.0,Shade trees
1319,1470002575956819246,1.0,,Criollo de Romex,2010.0,,3.0,0.0,0.0,0.0,Shade trees
1320,7955439997586929229,1.0,,Robusta TR9,2010.0,,2.0,0.0,0.0,0.0,
1321,7955439997586929229,1.0,,Robusta TR9,2010.0,,2.0,0.0,0.0,0.0,
1322,7955439997583325072,1.0,,Robusta Xanh Lùn,1998.0,,1.5,1.5,0.0,0.0,
1323,7955439997583325682,1.0,,Robusta Lá Xoài,1995.0,,1.9,1.9,0.0,0.0,
1324,7955439997583325716,1.0,,ROBUSTA Local variety,1994.0,,1.3,1.3,0.0,0.0,Avocado
1325,7955439997583325714,1.0,,ROBUSTA Local variety,2000.0,,1.1,1.1,0.0,0.0,
1326,7955439997583325743,1.0,,ROBUSTA Local variety,2010.0,,1.0,1.0,0.0,0.0,
1327,7955439997583325814,1.0,,ROBUSTA Local variety,1994.0,,3.0,3.0,0.0,0.0,
1328,1469278379855014657,1.0,,Robusta TR4,2000.0,,2.0,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
1329,1469883818362505040,1.0,,Robusta TR4,2000.0,,0.5,0.0,0.0,0.0,"Avocado,Durian"
1330,7955439997583325136,1.0,,Robusta Lá Xoài,1994.0,,1.0,1.0,0.0,0.0,"Avocado,Durian"
1331,7955439997583325568,1.0,,Robusta Lá Xoài,1993.0,,1.74,1.74,0.0,0.0,
1332,1469278379855008683,1.0,,Robusta TR4,1996.0,,2.0,0.0,0.0,0.0,
1333,1469278379855008683,1.0,,Robusta TR4,1996.0,,2.0,0.0,0.0,0.0,
1334,1469278379855004461,1.0,,Robusta TR4,2000.0,,1.3,0.0,0.0,0.0,
1335,1469278379855004461,1.0,,Robusta TR4,2000.0,,1.3,0.0,0.0,0.0,
1336,1469278379855004461,1.0,,Robusta TR4,2000.0,,1.3,0.0,0.0,0.0,
1337,1469278379854783274,1.0,,Robusta TR4,2012.0,,1.0,0.0,0.0,0.0,"Avocado,Black Pepper,Durian"
1338,1470002575945828365,1.0,,Robusta,1976.0,,1.9,1.9,0.0,0.0,
1339,7955439997588499916,1.0,,Robusta,1997.0,,1.09,0.0,0.0,0.0,Cocoa (Theobroma cacao)
1340,1470002575945823114,1.0,,Robusta,1992.0,,3.6,3.6,0.0,0.0,
1341,1470002575945827988,1.0,,Robusta,1988.0,,2.6,2.6,0.0,0.0,
1342,1470002575945827721,1.0,,Robusta,1975.0,,3.4,3.4,0.0,0.0,
1343,1470002575945823466,1.0,,Robusta,1974.0,,1.7,1.7,0.0,0.0,
1344,1470002575945827252,1.0,,Robusta,1980.0,,1.6,1.6,0.0,0.0,
1345,7955439997588499934,1.0,,Robusta,1990.0,,1.34,0.0,0.0,0.0,
1346,1469592163271962897,1.0,,Criollo,2010.0,,3.0,0.0,0.0,0.0,Shade trees
1347,1470002575945828569,1.0,,Robusta,1970.0,,1.3,1.3,0.0,0.0,
1348,1470002575945827587,1.0,,Robusta,2000.0,,1.8,1.8,0.0,0.0,
1349,1470002575945826888,1.0,,Robusta,1996.0,,1.0,1.0,0.0,0.0,
1350,1470002575945818823,1.0,,Robusta,1970.0,,1.3,1.3,0.0,0.0,
1351,1470002575945827224,1.0,,Robusta,2005.0,,2.1,2.1,0.0,0.0,
1352,1470002575945818760,1.0,,Robusta,1991.0,,0.7,0.7,0.0,0.0,
1353,1470002575945828561,1.0,,Robusta,2000.0,,2.6,2.6,0.0,0.0,
1354,1470002575945818801,1.0,,Robusta,1995.0,,0.9,0.9,0.0,0.0,
1355,1470002575945827204,1.0,,Robusta,1985.0,,4.7,4.7,0.0,0.0,
1356,1470002575945828048,1.0,,Robusta,2017.0,,1.6,1.6,0.0,0.0,"Cassava,Other tuber crop"
1357,1470002575945827286,1.0,,Robusta,1976.0,,1.5,1.5,0.0,0.0,
1358,1470002575945828609,1.0,,Robusta,,,1.1,1.1,0.0,0.0,
1359,1470002575945818838,1.0,,Robusta,1951.0,,1.6,1.6,0.0,0.0,
1360,1469592163271960926,1.0,,FRT06,2000.0,,2.4,0.0,0.0,0.0,"Fruit Tree,Shade trees"
1361,1470002575945818836,1.0,,Robusta,1992.0,,0.6,0.6,0.0,0.0,
1362,1470002575945818802,1.0,,Robusta,1953.0,,2.1,2.1,0.0,0.0,
1363,1470002575945828565,1.0,,Robusta,1984.0,,2.6,2.6,0.0,0.0,
1364,1470002575945826896,1.0,,Robusta,1988.0,,2.9,2.9,0.0,0.0,
1365,1470002575945818829,1.0,,Robusta,1982.0,,1.7,1.7,0.0,0.0,
1366,1470002575945818758,1.0,,Robusta,1983.0,,3.0,3.0,0.0,0.0,
1367,1470002575945818732,1.0,,Robusta,1990.0,,2.1,2.1,0.0,0.0,
1368,1470002575945818664,1.0,,Robusta,1983.0,,0.6,0.6,0.0,0.0,
1369,1470002575945828612,1.0,,Robusta,1987.0,,0.9,0.9,0.0,0.0,
1370,1470002575945827111,1.0,,Robusta,1950.0,,2.2,2.2,0.0,0.0,Shade trees
1371,1470002575956819629,1.0,,Criollo,1970.0,,2.7,0.0,0.0,0.0,"Fruit Tree,Shade trees"
1372,1470002575945828452,1.0,,Robusta,1995.0,,0.9,0.9,0.0,0.0,
1373,1469592163271955139,1.0,,FRT06,1960.0,,3.0,0.0,0.0,0.0,"Cocoa (Theobroma cacao),Shade trees"
1374,1469592163271962843,1.0,,Criollo de Romex,1994.0,,0.29,0.0,0.0,0.0,Shade trees
1375,7955439997583325208,1.0,,ROBUSTA Thi?n Tr??ng,1999.0,,2.5,2.5,0.0,1.9,"Durian,Macadamia"
1376,7955439997587382970,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.23,0.0,0.0,0.0,
1377,7955439997587382970,2.0,,ROBUSTA Thi?n Tr??ng,2006.0,,2.8,0.0,0.0,0.0,
1378,1469592163271960239,1.0,False,Criollo,2007.0,,3.75,0.0,0.0,0.0,Shade trees
1379,7955439997583325326,1.0,,ROBUSTA Thi?n Tr??ng,2018.0,,0.66,0.66,0.0,0.65,"Durian,Macadamia"
1380,1470002575945818641,1.0,,Robusta,1987.0,,0.9,0.9,0.0,0.0,
1381,7955439997583325028,1.0,,ROBUSTA Local variety,1993.0,,2.0,2.0,0.0,0.0,
1382,7955439997583325019,1.0,False,ROBUSTA Local variety,1998.0,,1.0,1.0,0.0,0.0,"Avocado,Macadamia"
1383,7955439997587382976,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,4.0,0.0,0.0,0.0,Other
1384,1470002575945828346,1.0,,Robusta,1996.0,,0.7,0.7,0.0,0.0,
1385,1470002575945827564,1.0,,Robusta,1998.0,,0.8,0.8,0.0,0.0,Cocoa (Theobroma cacao)
1386,7955439997583325633,1.0,,Robusta Lá Xoài,2017.0,,1.1,1.1,0.0,0.0,Macadamia
1387,7955439997583325183,1.0,,ROBUSTA Thi?n Tr??ng,2007.0,,2.2,2.2,0.0,0.0,
1388,7955439997583325017,1.0,True,Robusta Xanh Lùn,1999.0,,0.5,0.5,0.0,0.0,"Durian,Macadamia"
1389,1470002575945818674,1.0,,Robusta,1997.0,,1.3,1.3,0.0,0.0,Shade trees
1390,1470002575945818674,1.0,,Robusta,1997.0,,1.3,1.3,0.0,0.0,Shade trees
1391,1470002575945818674,1.0,,Robusta,1997.0,,1.3,1.3,0.0,0.0,Shade trees
1392,1469278379855014057,1.0,,Robusta TR4,2013.0,,3.5,0.0,0.0,0.0,Durian
1393,1469278379855014057,1.0,,Robusta TR4,2013.0,,3.5,0.0,0.0,0.0,Durian
1394,1469278379855014057,1.0,,Robusta TR4,2013.0,,3.5,0.0,0.0,0.0,Durian
1395,1470002575945827296,1.0,,Robusta,1998.0,,0.8,0.8,0.0,0.0,Cacao
1396,1469278379855014078,1.0,,Robusta TR4,1999.0,,1.3,0.0,0.0,0.0,"Avocado,Black Pepper,Durian,Macadamia"
1397,7955439997583324983,1.0,,ROBUSTA Thi?n Tr??ng,2015.0,,1.3,1.3,0.0,0.0,
1398,7955439997587382630,1.0,,Robusta TR4,2000.0,,0.7,0.7,0.0,0.7,Durian
1399,7955439997586929230,1.0,,Robusta TR4,1998.0,,1.8,0.0,0.0,0.0,Durian
1400,7955439997586929227,1.0,,Robusta TR4,1998.0,,1.7,0.0,0.0,0.0,"Avocado,Betel Nut,Durian"
1401,7955439997586929227,1.0,,Robusta TR4,1998.0,,1.7,0.0,0.0,0.0,"Avocado,Betel Nut"
1402,7955439997583324930,1.0,,Robusta Lá Xoài,2006.0,,2.5,2.5,0.0,0.0,"Durian,Fruit Tree"
1403,1470002575945827301,1.0,,Robusta,1997.0,,1.2,1.2,0.0,0.0,
1404,1470002575945827192,1.0,,Robusta,1997.0,,0.5,0.5,0.0,0.0,
1405,1470002575945818819,1.0,,Robusta,2000.0,,1.3,1.3,0.0,0.0,Shade trees
1406,1470002575945827882,1.0,,Robusta,1994.0,,1.5,1.5,0.0,0.0,
1407,7955439997583325318,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,4.8,4.8,0.2,3.65,"Avocado,Durian,Macadamia"
1408,1470002575956819661,1.0,,Criollo,2010.0,,3.0,0.0,0.0,0.0,Shade trees
1409,7955439997587382959,2.0,,ROBUSTA Thi?n Tr??ng,2001.0,,0.3,0.0,0.0,0.0,
1410,7955439997587382959,1.0,,ROBUSTA Thi?n Tr??ng,1998.0,,5.0,0.0,0.0,0.0,
1411,7955439997587382605,1.0,,Robusta TR4,1999.0,,1.1,1.1,0.0,1.1,"Black Pepper,Durian"
1412,7955439997583324994,1.0,,ROBUSTA Local variety,1995.0,,0.5,0.5,0.0,0.0,"Avocado,Durian"
1413,7955439997586929231,1.0,,ROBUSTA Thi?n Tr??ng,1999.0,,1.2,0.0,0.0,0.0,"Durian,Macadamia"
1414,1470002575945826974,1.0,,Robusta,1979.0,,1.3,1.3,0.0,0.0,
1415,1469278379855014157,1.0,,Robusta TR4,2016.0,,1.0,0.0,0.0,0.0,"Black Pepper,Durian"
1416,1469278379855008618,1.0,,ROBUSTA Local variety,2020.0,,1.0,0.0,0.0,0.0,"Betel Nut,Durian"
1417,1469278379855014171,1.0,,Robusta TR4,2015.0,,2.0,0.0,0.0,0.0,"Betel Nut,Black Pepper,Durian"
1418,1470002575945827026,1.0,,Robusta,1999.0,,0.9,0.9,0.0,0.0,
1419,7955439997587382927,1.0,,ROBUSTA Local variety,2009.0,,0.51,0.5,0.0,0.5,"Avocado,Durian"
1420,7955439997587382872,1.0,,ROBUSTA Local variety,2006.0,,0.53,0.54,0.0,0.0,
1421,7955439997587382925,1.0,,ROBUSTA Thi?n Tr??ng,2002.0,,0.46,0.36,0.1,0.46,Durian
1422,7955439997583324819,1.0,,ROBUSTA Thi?n Tr??ng,2005.0,,2.0,2.0,0.0,1.4,Durian
1423,7955439997587382625,1.0,,Robusta Xanh Lùn,2008.0,,0.7,0.57,0.1,0.67,Durian
1424,1470002575945818834,1.0,,Robusta,1990.0,,1.4,1.4,0.0,0.0,Shade trees
1425,7955439997583324912,1.0,,ROBUSTA Local variety,1992.0,,2.0,2.0,0.0,0.0,Durian
1426,7955439997583324912,1.0,,ROBUSTA Local variety,1992.0,,2.0,2.0,0.0,0.0,Durian
1427,7955439997583324962,1.0,,ROBUSTA Local variety,2008.0,,2.0,2.0,0.0,0.0,
1428,1470002575945827703,1.0,,Robusta,1974.0,,0.8,0.8,0.0,0.0,
1429,7955662907700729406,,,,,,,,,,
1430,7955439997583325219,1.0,,ROBUSTA Local variety,1993.0,,1.87,1.87,0.0,0.0,Macadamia
1431,7955439997583923973,,,,,,,,,,
1432,7955439997587382532,1.0,,Robusta TR4,2009.0,,2.78,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
1433,7955439997587382600,1.0,,Robusta TR4,2007.0,,0.75,0.68,0.0,0.68,Durian
1434,7955439997587382546,1.0,,Robusta TR4,2000.0,,1.0,0.0,0.0,0.0,Avocado
1435,7955439997587382711,1.0,,Robusta TR4,2001.0,,1.0,0.95,0.0,0.95,Durian
1436,7955439997587859950,,,,,,,,,,
1437,7955439997587382536,1.0,,Robusta Xanh Lùn,2004.0,,0.7,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
1438,7955439997587382655,1.0,,Robusta Lá Xoài,2014.0,,1.1,1.0,0.0,1.0,Durian
1439,7955439997587382663,1.0,,Robusta TR4,2015.0,,3.05,3.0,0.0,2.7,"Black Pepper,Durian,Macadamia"
1440,7955439997587382733,1.0,,Robusta TR4,1999.0,,0.58,0.58,0.0,0.58,Other
1441,7955439997587382733,2.0,,Robusta TR4,2010.0,,0.36,0.32,0.0,0.0,
1442,7955439997583324831,1.0,,ROBUSTA Thi?n Tr??ng,2015.0,,4.5,4.5,0.0,0.0,Durian
1443,7955439997583325281,1.0,,Robusta Xanh Lùn,1994.0,,3.2,3.2,0.0,0.0,Durian
1444,7955439997583324824,1.0,,ROBUSTA Thi?n Tr??ng,1998.0,,3.0,3.0,0.0,0.0,"Avocado,Durian,Macadamia,Other"
1445,7955439997587382477,1.0,,ROBUSTA Thi?n Tr??ng,2010.0,,1.6,0.0,0.0,0.0,"Durian,Macadamia"
1446,1469278379855004689,1.0,,Robusta TR4,2013.0,,2.5,0.0,0.0,0.0,"Avocado,Betel Nut,Black Pepper,Durian"
1447,7955439997583324839,1.0,False,Robusta Xanh Lùn,1995.0,,4.0,4.0,0.0,0.0,"Durian,Other"
1448,7955439997583324839,1.0,False,Robusta Xanh Lùn,1995.0,,4.0,4.0,0.0,0.0,"Durian,Other"
1449,7955439997583324839,1.0,False,Robusta Xanh Lùn,1995.0,,4.0,4.0,0.0,0.0,"Durian,Other"
1450,1469278379855004656,1.0,,Robusta TR4,2017.0,,2.0,0.0,0.0,0.0,"Black Pepper,Macadamia,Passion Fruit"
1451,7955439997587382726,2.0,,ROBUSTA Local variety,2009.0,,0.42,0.35,0.0,0.35,Durian
1452,7955439997587382726,1.0,,ROBUSTA Local variety,2010.0,,0.9,0.45,0.15,0.6,Durian
1453,7955439997583325030,1.0,,ROBUSTA Local variety,1954.0,,0.7,0.7,0.0,0.7,"Avocado,Durian,Fruit Tree"
1454,1469278379855004745,1.0,,Robusta TR4,2005.0,,2.5,0.0,0.0,0.0,
1455,7955439997583324818,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,2.1,2.1,0.0,0.0,Durian
1456,7955439997583324802,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,1.0,1.0,0.0,0.0,"Avocado,Durian"
1457,7955662907700729410,,,,,,,,,,
1458,7955439997587382343,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,0.7,0.6,0.0,0.6,"Black Pepper,Other"
1459,7955662907700729413,,True,,,,,,,,
1460,1469278379855008981,1.0,,Robusta TR4,1995.0,,3.0,0.0,0.0,0.0,"Black Pepper,Durian,Fruit Tree,Rambutan"
1461,7955439997587382427,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,1.1,0.0,0.0,0.0,
1462,7955439997587382139,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,2.63,2.5,0.0,0.0,
1463,7955439997587382139,2.0,,ROBUSTA Thi?n Tr??ng,1999.0,,1.14,0.93,0.0,0.0,
1464,1469278379855008968,1.0,,ROBUSTA Local variety,1996.0,,1.0,0.0,0.0,0.0,"Black Pepper,Durian"
1465,7955439997583325445,1.0,,Robusta TR4,1990.0,,2.0,2.0,0.0,0.0,"Durian,Macadamia"
1466,1469278379855004642,1.0,,ROBUSTA Thi?n Tr??ng,2009.0,,2.0,0.0,0.0,0.0,Black Pepper
1467,7955439997583324837,1.0,,ROBUSTA Thi?n Tr??ng,1997.0,,2.0,2.0,0.0,0.0,
1468,7955439997587382715,1.0,,Robusta TR4,2001.0,,1.0,0.95,0.0,0.95,Durian
1469,1469592163271952223,1.0,,FRT09,1980.0,,87.74,0.0,0.0,0.0,Shade trees
1470,1469278379855004669,1.0,,Robusta TR4,2013.0,,1.0,0.0,0.0,0.0,"Black Pepper,Durian,Macadamia"
1471,1469278379855008939,1.0,,Robusta TR4,2015.0,,2.0,0.0,0.0,0.0,Durian
1472,7955439997587382313,1.0,,ROBUSTA Thi?n Tr??ng,1998.0,,0.35,0.78,0.0,0.0,
1473,7955439997587382313,2.0,,ROBUSTA Thi?n Tr??ng,2015.0,,0.8,0.3,0.0,0.3,"Avocado,Durian,Fruit Tree"
1474,7955439997587382181,1.0,,ROBUSTA Thi?n Tr??ng,2014.0,,1.0,0.0,0.0,0.0,
1475,1469278379855004819,1.0,,Robusta TR4,2003.0,,1.0,0.0,0.0,0.0,
1476,1469278379855004566,1.0,,Robusta TR4,2017.0,,1.0,0.0,0.0,0.0,"Avocado,Durian"
1477,7955439997583325662,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,3.2,3.2,0.0,0.0,Durian
1478,7955439997583325662,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,3.2,3.2,0.0,0.0,
1479,7955439997583325550,1.0,,Robusta Xanh Lùn,1995.0,,1.4,1.4,0.0,0.0,"Avocado,Durian"
1480,7955439997587382064,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,1.45,0.0,0.0,0.0,
1481,7955439997587382070,2.0,,ROBUSTA Thi?n Tr??ng,2001.0,,0.8,0.9,0.0,0.0,
1482,7955439997587382070,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,0.8,0.9,0.0,0.0,
1483,7955439997587382394,3.0,,ROBUSTA Thi?n Tr??ng,2005.0,,1.7,0.0,0.0,0.0,
1484,7955439997587382394,2.0,,ROBUSTA Thi?n Tr??ng,2000.0,,1.31,0.0,0.0,0.0,Black Pepper
1485,7955439997587382394,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.92,0.0,0.0,0.0,Durian
1486,7955439997587382084,1.0,,ROBUSTA Thi?n Tr??ng,1999.0,,1.19,2.0,0.0,0.0,
1487,7955439997587382084,2.0,,ROBUSTA Thi?n Tr??ng,2010.0,,0.89,1.0,0.0,1.0,Durian
1488,7955439997587382420,2.0,,ROBUSTA Thi?n Tr??ng,2000.0,,1.84,1.65,0.0,0.0,
1489,7955439997587382420,3.0,,ROBUSTA Thi?n Tr??ng,1998.0,,0.73,1.0,0.0,0.0,
1490,7955439997587382420,1.0,,Robusta Xanh Lùn,2010.0,,2.41,1.8,0.0,1.8,Durian
1491,7955439997583325134,1.0,,Robusta Lá Xoài,1985.0,,1.4,1.4,0.0,0.0,"Avocado,Durian"
1492,1469592163271960051,1.0,,Criollo,2003.0,,2.0,0.0,0.0,0.0,Shade trees
1493,7955439997583325172,1.0,,Robusta Lá Xoài,1990.0,,2.1,2.1,0.0,0.0,"Avocado,Black Pepper,Durian"
1494,7955439997583325172,1.0,,Robusta Lá Xoài,1990.0,,2.1,2.1,0.0,0.0,"Avocado,Black Pepper,Durian"
1495,7955439997583325172,1.0,,Robusta Lá Xoài,1990.0,,2.1,2.1,0.0,0.0,"Avocado,Black Pepper,Durian"
1496,1469592163271966521,1.0,,Criollo,2020.0,,2.0,0.0,0.0,0.0,"Plantain,Shade trees"
1497,1469592163271964201,1.0,,Criollo,1990.0,,2.0,0.0,0.0,0.0,Shade trees
1498,7955439997583324884,1.0,,ROBUSTA Local variety,1989.0,,4.0,4.0,0.1,1.5,"Avocado,Durian"
1499,7955439997583324884,1.0,,ROBUSTA Local variety,1989.0,,4.0,4.0,0.1,1.5,"Avocado,Durian"
1500,7955439997583324884,1.0,,ROBUSTA Local variety,1989.0,,4.0,4.0,0.1,1.5,"Avocado,Durian"
1501,1469278379854782992,1.0,,Robusta TR4,1998.0,,2.0,0.0,0.0,0.0,"Avocado,Durian,Macadamia"
1502,7955439997583324780,1.0,,Robusta Lá Xoài,1990.0,,2.0,2.0,0.0,0.0,
1503,1469592163271966522,1.0,,Criollo,2020.0,,1.4,0.0,0.0,0.0,Shade trees
1504,7955439997587381838,2.0,,ROBUSTA Thi?n Tr??ng,2001.0,,0.4,0.4,0.0,0.4,Durian
1505,7955439997587381838,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,1.0,1.3,0.0,1.3,"Black Pepper,Durian"
1506,1469592163271963224,1.0,,FRT06,2005.0,,2.5,0.0,0.0,0.0,Fruit Tree
1507,7955439997587382142,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.6,0.45,0.0,0.45,Black Pepper
1508,7955439997583325179,1.0,,Robusta Lá Xoài,1987.0,,1.9,1.9,0.0,0.0,
1509,7955439997583325179,1.0,,Robusta Lá Xoài,1987.0,,1.9,1.9,0.0,0.0,
1510,1469278379855014870,1.0,,Robusta TR4,2005.0,,1.0,0.0,0.0,0.0,
1511,1469278379855014850,1.0,,Robusta TR4,2003.0,,2.0,0.0,0.0,0.0,"Black Pepper,Passion Fruit"
1512,1469883818362505065,1.0,,Robusta TR4,2004.0,,0.7,0.0,0.0,0.0,
1513,1469883818362505068,1.0,,Robusta TR4,2013.0,,1.0,0.0,0.0,0.0,"Cashew,Durian"
1514,7955439997587381878,2.0,,Robusta TR4,2009.0,,0.4,0.0,0.0,0.0,
1515,7955439997587381878,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,2.3,0.0,0.0,0.0,Black Pepper
1516,1469592163271960747,1.0,,Criollo,2020.0,,2.5,0.0,0.0,0.0,"Cocoa (Theobroma cacao),Shade trees"
1517,7955439997583324878,1.0,,ROBUSTA Local variety,1984.0,,3.0,3.0,0.0,1.5,"Avocado,Durian,Fruit Tree,Macadamia"
1518,7955439997583324878,1.0,,ROBUSTA Local variety,1984.0,,3.0,3.0,0.0,1.5,"Avocado,Durian,Fruit Tree,Macadamia"
1519,7955439997583324878,1.0,,ROBUSTA Local variety,1984.0,,3.0,3.0,0.0,1.5,"Avocado,Durian,Fruit Tree,Macadamia"
1520,7955439997583324795,1.0,,Robusta Xanh Lùn,1984.0,,5.5,5.5,0.0,0.0,
1521,1469592163271962153,1.0,,FRT07,1980.0,,3.5,0.0,0.0,0.0,Shade trees
1522,1469278379854677088,1.0,,Robusta TR4,2009.0,,1.5,0.0,0.0,0.0,"Black Pepper,Durian"
1523,1469278379854782863,1.0,,ROBUSTA Dwarf Green (TS5),1999.0,,2.0,0.0,0.0,0.0,"Avocado,Betel Nut,Cashew,Durian,Orange,Pepper,Pomelo"
1524,7955439997587382117,1.0,,ROBUSTA Thi?n Tr??ng,1999.0,,0.5,0.5,0.0,0.0,
1525,7955439997583325440,1.0,,Robusta TR4,1987.0,,2.0,2.0,0.0,0.0,"Avocado,Durian"
1526,1469278379855009149,1.0,,Robusta TR4,2009.0,,2.0,0.0,0.0,0.0,"Black Pepper,Macadamia"
1527,1469592163271958226,1.0,,Criollo,2013.0,,1.25,0.0,0.0,0.0,Shade trees
1528,7955439997583325175,1.0,,Robusta Lá Xoài,1993.0,,2.41,2.41,0.0,0.0,
1529,7955439997583325175,1.0,,Robusta Lá Xoài,1993.0,,2.41,2.41,0.0,0.0,
1530,1469278379854677048,1.0,,ROBUSTA Thi?n Tr??ng,2006.0,,3.0,0.0,0.0,0.0,Cashew
1531,1469883818362504748,1.0,,ROBUSTA Thi?n Tr??ng,2007.0,,1.0,0.0,0.0,0.0,"Black Pepper,Durian"
1532,1469278379855009107,1.0,,Robusta Xanh Lùn,2020.0,,2.0,0.0,0.0,0.0,"Durian,Fruit Tree,Rambutan"
1533,7955439997587382012,1.0,,ROBUSTA Thi?n Tr??ng,2007.0,,0.7,0.7,0.0,0.0,
1534,7955439997583325040,1.0,,ROBUSTA Local variety,2002.0,,0.8,0.8,0.0,0.0,Durian
1535,1469278379855009143,1.0,,Robusta Xanh Lùn,1999.0,,2.0,0.0,0.0,0.0,"Avocado,Black Pepper,Durian"
1536,1469278379855008909,1.0,,Robusta TR4,2016.0,,1.2,0.0,0.0,0.0,Cashew
1537,1469278379854782933,1.0,,ROBUSTA Local variety,2020.0,,1.2,0.5,0.7,1.2,"Durian,Pepper"
1538,1469278379855008896,1.0,,Robusta TR4,2002.0,,1.6,0.0,0.0,0.0,"Black Pepper,Cashew"
1539,7955439997587382020,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.25,0.37,0.0,0.0,
1540,7955439997587382020,2.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.25,0.12,0.0,0.0,
1541,7955439997587382020,3.0,,ROBUSTA Thi?n Tr??ng,2000.0,,0.2,0.13,0.0,0.0,
1542,1469278379854781842,1.0,,ROBUSTA Thi?n Tr??ng,1997.0,,2.7,0.0,0.0,0.0,"Avocado,Black Pepper,Durian,Macadamia"
1543,1469278379854781834,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,Black Pepper
1544,1469278379854782526,1.0,,Robusta TR4,1998.0,,3.0,0.0,0.0,0.0,"Black Pepper,Cashew,Durian"
1545,1469278379854677051,1.0,,Robusta TR9,2009.0,,2.5,0.0,0.0,0.0,"Avocado,Black Pepper,Cashew,Durian,Macadamia,Rambutan"
1546,7955439997587382011,1.0,,ROBUSTA Thi?n Tr??ng,1995.0,,0.3,0.0,0.0,0.0,"Avocado,Durian"
