entity_id,year_joined_nescafe_plan,training_sessions_male,training_sessions_female,training_sessions_youth,technical_visits,plantlets_received,plantlets_survived,condition_plantlets,renovation,expansion
1469592163271956842,2020.0,0,0,0,0,,,,,
1469278379854782474,2017.0,2,1,0,3,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469278379854783171,2024.0,0,3,0,3,,,,True,
1469278379855005184,2014.0,3,0,0,4 or more,,,,,
1469592163271956798,2015.0,3,0,0,0,2000.0,95.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271962268,2019.0,0,1,0,1,400.0,82.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1470002575956819221,2021.0,1,0,1,1,1000.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855008161,2014.0,1,1,0,3,,,,True,
1469278379854782782,2017.0,3,0,0,3,,,,False,
1469278379855004922,2014.0,0,0,0,1,,,,True,
1469278379854782076,2019.0,0,0,0,1,,,,True,
1469592163271958267,2020.0,1,0,0,1,,,,True,
1470002575956819604,2019.0,1,0,0,1,400.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1470002575956819603,2013.0,0,4 or more,0,0,,,,True,False
1469592163271958257,2020.0,4 or more,0,0,1,700.0,71.5,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855008350,2016.0,3,0,0,1,,,,True,True
1469278379854782109,2021.0,0,0,0,1,,,,True,
1469592163271960170,2020.0,2,0,0,1,600.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855004915,2012.0,1,0,0,3,,,,True,
1469278379855004992,2017.0,0,0,0,1,,,,,
1469883818362504808,2024.0,0,2,0,2,,,,,
1469278379855004968,2015.0,2,0,0,3,,,,True,
1469278379855008417,2012.0,2,1,0,3,,,,True,
1469278379855008436,2012.0,3,0,0,1,,,,True,
1469278379854782492,2012.0,0,1,0,1,,,,,
1469883818362504791,2020.0,0,3,0,3,,,,True,
1469278379854782092,2020.0,0,0,0,1,,,,True,
1469278379855005215,2012.0,3,0,0,4 or more,,,,,
7955439997587860220,2015.0,1,0,0,0,,,,,
1469592163271967068,2016.0,0,1,0,1,1000.0,99.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997587860204,2022.0,0,0,0,0,,,,,
1469592163271966489,2021.0,1,0,0,0,500.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271960069,2014.0,2,0,0,0,3000.0,94.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271963217,2012.0,0,0,0,0,,,,,
7955662907700729412,2025.0,4 or more,0,0,0,,,,,
7955662907700729408,,,,,,,,,,
1469592163271954133,2017.0,1,0,0,1,1000.0,50.0,Average (some plants are poorly developed but others are healthy),True,
1469592163271958407,2016.0,1,0,0,0,,,,False,
1469592163271961960,2015.0,3,0,0,2,,,,True,
1469278379854782876,2018.0,0,0,0,1,,,,,
7955439997587860246,2014.0,2,0,0,1,500.0,90.0,Average (some plants are poorly developed but others are healthy),True,
1469278379854782828,2015.0,3,0,0,2,,,,True,
1469278379854782119,2015.0,2,1,0,2,1300.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271964968,2020.0,1,0,0,0,500.0,95.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379854782851,2015.0,1,2,0,2,,,,True,
1469278379854782268,2018.0,0,3,0,4 or more,,,,True,
1469278379854782283,2017.0,1,0,0,0,,,,,
1469592163271956790,2015.0,1,0,0,1,1000.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271961950,2013.0,1,0,0,0,,,,,
1469592163271956037,2010.0,0,1,0,0,,,,True,
1469592163271954470,2020.0,0,0,0,1,50.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271951726,2020.0,0,1,0,0,,,,True,
1469278379854782050,2018.0,0,2,0,2,,,,True,
1469592163271959560,2013.0,3,0,0,0,70.0,92.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271960177,2020.0,2,0,0,0,,,,,
1469592163271963955,2018.0,1,0,0,1,,,,False,
1469592163271954429,2018.0,0,0,0,0,40.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271963926,2018.0,0,0,0,2,,,,True,
1469278379854783140,2021.0,0,3,0,1,100.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379854781994,2011.0,0,2,0,1,,,,True,
1469278379854783068,2012.0,2,1,0,2,,,,True,
1469883818362504759,2022.0,0,3,0,1,,,,,
1469278379854781931,2011.0,2,0,0,2,0.0,80.0,Poor: Plants are poorly/under-developed (considering their age),True,
1469278379854783099,2014.0,0,4 or more,0,4 or more,,,,True,
7955662907700729405,2019.0,3,3,1,2,,,,,True
7955439997587860207,2023.0,0,2,0,0,,,,False,
1469592163271961702,2017.0,2,0,0,1,2500.0,98.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271961614,2022.0,3,0,0,1,600.0,67.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469592163271960967,2020.0,0,0,0,0,,,,True,
1469592163271960243,2020.0,0,0,0,0,,,,True,
1469592163271963393,2013.0,1,0,0,0,500.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379854677161,2021.0,0,2,0,0,,,,,
1469278379854677158,2021.0,3,0,0,0,,,,,
7955439997582574640,2024.0,,,,2,,,,True,
7955439997582574390,2024.0,,,,2,,,,True,
1469278379854782909,2015.0,3,0,0,4 or more,,,,True,
7955439997582574361,2024.0,,,,2,,,,True,
7955439997582574438,2024.0,,,,0,,,,True,
1469278379854677186,2021.0,2,0,0,2,,,,True,
1469278379854782910,2015.0,1,2,0,4 or more,,,,True,
7955439997582574398,2024.0,,,,1,,,,False,
7955439997582574632,2024.0,,,,2,,,,False,
7955439997582574418,2024.0,,,,0,,,,True,
7955439997582574691,2024.0,,,,0,,,,,
1469278379854781801,2011.0,0,0,0,2,,,,True,False
7955439997582574594,2024.0,,,,0,,,,True,
7955439997582574503,2020.0,,,,1,,,,True,
1469883818362504782,2023.0,3,0,0,4 or more,,,,True,
1469278379854783238,2012.0,0,3,0,2,1000.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997582575567,2024.0,,,,0,,,,,
7955439997582574448,2022.0,,,,3,,,,True,
7955439997582574458,2024.0,,,,1,,,,True,
7955439997582574553,2024.0,,,,0,,,,True,
7955439997582574535,2024.0,,,,1,,,,,
1469278379854782689,2012.0,0,0,0,4 or more,,,,True,
7955439997582575502,2024.0,,,,0,,,,,
7955439997582575487,2024.0,,,,1,,,,,
1469453888487996632,2010.0,0,0,0,1,,,,True,True
1469453888487995462,2010.0,0,0,0,0,0.0,60.0,Average (some plants are poorly developed but others are healthy),True,
7955439997582574782,2023.0,,,,1,,,,True,
7955439997582576065,2023.0,,,,0,,,,,True
7955439997582576107,2022.0,,,,1,,,,True,True
7955439997582576012,2023.0,,,,1,,,,True,False
7955439997582574817,2023.0,,,,2,,,,True,
7955439997582576000,2024.0,,,,1,,,,True,
7955439997582576071,2020.0,,,,3,,,,True,
7955439997582575413,2024.0,,,,2,,,,,
7955439997582575412,2025.0,,,,1,,,,True,
7955439997582575354,2025.0,,,,0,,,,True,
7955439997582575649,2024.0,,,,0,,,,,
7955439997582575655,2025.0,,,,0,,,,,
7955439997582575614,2024.0,,,,2,,,,True,
7955439997582575722,2024.0,,,,0,,,,,
7955439997582575697,2024.0,,,,1,,,,True,
7955439997582575606,2024.0,,,,2,,,,True,
7955439997582575770,,,,,,,,,,
7955439997582575771,2024.0,,,,2,,,,True,
7955439997582575100,2024.0,,,,2,,,,True,
7955439997582576973,2024.0,,,,2,,,,,
7955439997582575304,2024.0,,,,1,,,,True,
7955439997582575038,2020.0,,,,0,,,,,
7955439997582575356,2018.0,,,,0,,,,,
7955439997582577018,2024.0,,,,4 or more,,,,True,
7955439997582577141,2024.0,,,,2,,,,True,
7955439997582577085,2023.0,1,0,1,2,,,,True,
7955439997582577212,2024.0,,,,0,,,,True,True
7955439997582575099,2024.0,,,,2,,,,True,
7955439997582577089,2024.0,0,0,0,2,,,,True,
7955439997582575258,2024.0,,,,0,,,,,
7955439997582577291,2024.0,,,,2,,,,True,
7955439997582575028,2015.0,,,,1,,,,True,
7955439997582575118,2024.0,,,,0,,,,True,
7955439997582575260,2024.0,,,,1,,,,True,
7955439997582577244,2018.0,,,,0,,,,True,True
7955439997582577153,2024.0,,,,0,,,,True,False
7955439997582577183,2024.0,,,,0,,,,True,
7955662907697650386,2025.0,4 or more,4 or more,4 or more,3,1500.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955662907697650384,2024.0,2,0,0,2,1000.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955662907697650381,,,,,,,,,,
7955662907697650388,2022.0,2,1,0,4 or more,1000.0,60.0,Average (some plants are poorly developed but others are healthy),True,
7955439997582577869,2021.0,,,,0,,,,True,
7955439997582577877,2021.0,,,,0,,,,True,
7955439997582577864,2019.0,,,,2,,,,,
7955439997582576617,2011.0,,,,0,,,,True,
7955439997582576696,2018.0,,,,1,,,,,
7955439997582576622,2015.0,,,,0,,,,True,
7955662907697650383,,,,,,1500.0,900.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
7955439997582579410,2020.0,,,,2,,,,,
7955439997582579059,2025.0,,,,0,,,,True,
7955439997582577940,2020.0,,,,0,,,,,
7955439997582577941,2018.0,,,,0,,,,,
7955439997582577909,2021.0,1,1,0,2,,,,True,
7955439997582577922,2018.0,,,,1,,,,,
7955439997582577912,2020.0,2,0,0,0,,,,True,
7955439997582576572,2018.0,,,,0,,,,True,False
7955439997582576682,2024.0,,,,0,,,,,
7955439997582576669,2024.0,,,,1,,,,True,
7955439997582577856,2020.0,,,,0,,,,True,
7955439997582576661,2025.0,,,,0,,,,True,
7955439997582577841,2021.0,,,,2,,,,True,
7955439997582577840,2021.0,,,,0,,,,,
7955439997582576651,2014.0,,,,4 or more,,,,True,
7955439997582576671,2025.0,,,,0,,,,True,
7955439997582576656,2024.0,,,,0,,,,True,
7955662907697650387,2025.0,2,1,2,3,1500.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
7955439997582579138,2024.0,,,,0,,,,True,False
7955662907697650378,2025.0,4 or more,2,2,3,500.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
7955662907697650390,,,,,,,,,,
7955662907697650379,2020.0,,,,,,,,,
7955439997582579408,2024.0,0,0,0,0,,,,True,
7955439997582579537,2020.0,,,,0,,,,True,
7955439997582579490,2019.0,,,,0,,,,,
7955439997582579066,2024.0,,,,4 or more,,,,True,
7955439997582579358,2024.0,,,,0,,,,,
7955439997582579305,2025.0,,,,0,,,,True,
7955439997582579546,2015.0,,,,1,,,,True,
7955439997582579244,2021.0,0,0,0,2,,,,True,
7955439997582579516,2014.0,,,,2,,,,True,
7955439997582579389,2024.0,0,0,0,0,,,,True,False
7955662907697650385,2020.0,2,1,0,2,1200.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",False,
1469453888487995656,2020.0,0,1,0,2,0.0,4.0,Poor: Plants are poorly/under-developed (considering their age),True,
1469418069232862133,2010.0,0,0,0,1,250.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469453888487995490,2015.0,0,0,0,0,100.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997588499927,2023.0,1,0,0,2,,,,,
7955439997582578155,2012.0,,,,1,0.0,98.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997582578159,2024.0,0,0,0,0,,,,True,False
7955439997582578124,2024.0,0,0,0,0,,,,,
1469418069232862185,2010.0,1,0,0,0,,,,True,
7955439997582576791,2015.0,,,,4 or more,,,,True,
7955439997582576739,2015.0,,,,0,,,,True,
1469453888487995677,2010.0,0,0,0,2,,,,True,
7955439997582576756,,,,,,,,,,
7955439997582576719,2008.0,,,,0,,,,True,
7955439997582578393,2024.0,,,,0,,,,,
7955439997582576750,2013.0,,,,1,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997582578315,2024.0,,,,0,,,,True,
7955439997582578320,2012.0,,,,1,0.0,60.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583736661,2015.0,,,,0,,,,False,
7955439997583736520,2016.0,,,,0,,,,,
1469453888487995282,2011.0,0,1,0,0,,,,True,
7955439997582578200,2023.0,3,0,0,3,,,,True,
7955439997582576808,2016.0,0,0,0,0,700.0,98.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
7955439997582576735,2024.0,,,,0,,,,,
7955439997583736557,2015.0,,,,3,,,,,
7955439997582576742,2008.0,,,,4 or more,,,,True,
7955439997583736659,2018.0,,,,0,,,,,
7955439997582577984,2021.0,,,,0,,,,True,
7955439997588499914,,,,,,,,,,
1469453888487996695,2010.0,1,1,0,3,90.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
7955662907697650380,2023.0,1,0,0,0,750.0,90.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583736504,2024.0,,,,1,,,,,
1469453888487995527,2015.0,0,0,0,0,,,,True,True
7955439997583736626,2012.0,,,,0,,,,,
7955439997582177084,2024.0,0,2,0,0,,,,True,True
7955662907697650382,2020.0,0,0,0,0,1500.0,900.0,Poor: Plants are poorly/under-developed (considering their age),True,True
7955439997583736779,,,,,,,,,,
1469453888487996742,2010.0,0,1,0,1,,,,True,
7955439997582576938,2019.0,,,,1,,,,True,
7955439997583736725,2015.0,,,,0,,,,True,
7955439997583736782,2024.0,,,,0,,,,,
7955439997582578839,2025.0,,,,0,,,,True,
7955439997582576934,2014.0,,,,3,,,,True,True
7955439997583736793,2014.0,,,,2,,,,,
7955439997582578719,2024.0,,,,1,,,,,
7955439997582576864,2016.0,0,0,0,0,,,,True,True
7955439997583736452,2020.0,,,,3,0.0,0.0,,True,True
7955439997582576878,2020.0,0,0,0,2,,,,True,
1469453888487995700,2010.0,0,0,0,0,,,,True,
7955439997582576829,2015.0,,,,1,,,,True,True
7955439997582578854,2025.0,,,,3,,,,True,
1469453888487995452,2018.0,0,0,0,0,800.0,97.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
7955439997583736728,2019.0,,,,4 or more,220.0,100.0,Average (some plants are poorly developed but others are healthy),True,
7955439997582578880,2019.0,,,,0,,,,,
7955439997582576924,2015.0,,,,1,,,,True,
7955439997582576955,2015.0,,,,2,,,,,
7955439997583736583,2023.0,,,,2,300.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736588,2015.0,,,,0,,,,,
7955439997582576889,2017.0,0,0,0,0,,,,True,
7955439997583736569,2010.0,,,,0,,,,,
7955439997583736750,2015.0,,,,2,,,,True,
7955439997582576567,2024.0,,,,0,,,,,
7955439997583736709,2015.0,,,,1,,,,True,
7955439997582576887,2015.0,,,,2,,,,,
7955439997583736746,2010.0,,,,0,,,,True,
7955439997583736803,2021.0,,,,4 or more,,,,True,
7955439997583736836,2017.0,,,,0,,,,True,
7955439997583736806,2020.0,,,,1,,,,True,
7955439997583736809,2014.0,,,,0,,,,True,
1469453888487996644,2010.0,0,0,0,0,,,,True,
7955439997583736605,2010.0,,,,3,200.0,75.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736454,2014.0,,,,0,,,,True,
7955439997583736453,2023.0,,,,0,,,,False,
7955439997583736459,2021.0,,,,0,,,,True,
7955439997583736457,2023.0,,,,0,,,,True,
1469453888487996662,2010.0,0,0,0,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997583736619,2012.0,,,,0,,,,,
7955439997583736634,2024.0,,,,1,,,,,
7955439997583736613,2010.0,,,,0,,,,,
1469453888487996448,2015.0,0,1,0,4 or more,,,,True,False
7955439997582576548,2018.0,,,,2,,,,True,
7955439997582578921,2024.0,,,,1,400.0,75.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736882,2019.0,,,,0,,,,,
7955439997582579014,2024.0,,,,0,,,,,
7955439997583736535,2024.0,,,,0,,,,,
7955439997582576543,2025.0,,,,0,,,,True,
7955439997582578603,2022.0,0,0,0,0,,,,True,
7955439997582578985,2023.0,,,,3,,,,False,
7955439997582578671,2020.0,0,0,0,0,,,,True,True
7955439997583736463,2015.0,,,,2,,,,True,
7955439997583736550,2014.0,,,,2,,,,,
7955439997587382033,,,,,,,,,,
7955439997583736860,2023.0,,,,2,,,,True,
7955439997582578885,2024.0,,,,4 or more,,,,True,
7955439997583736876,2022.0,,,,0,,,,True,
1469453888487996557,2010.0,0,0,0,0,,,,True,False
7955439997582578963,2021.0,,,,2,250.0,85.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736843,2017.0,,,,0,,,,True,
7955439997583736552,2017.0,,,,1,,,,,
7955439997583736514,2010.0,,,,0,,,,,
7955439997583736672,2023.0,,,,0,,,,True,
7955439997583736671,2017.0,,,,0,,,,,
7955439997582576546,2018.0,,,,2,,,,True,
7955439997582578621,2019.0,,,,2,,,,True,
7955439997582578614,2020.0,0,0,0,0,,,,True,True
7955439997583736490,2010.0,,,,4 or more,,,,,
7955439997582579007,2024.0,,,,0,,,,,
7955439997583736663,2023.0,,,,1,,,,True,
7955439997583736511,,,,,,,,,,
7955439997583736476,2010.0,,,,0,,,,,
7955439997583736472,2010.0,,,,0,,,,,
1469453888487996539,2013.0,0,0,0,1,,,,True,True
1469453888487996565,2010.0,0,0,0,2,,,,True,
7955439997584718841,,,,,,,,,,
1469418069232862221,2010.0,1,0,0,2,,,,True,False
1469453888487996353,2010.0,0,0,0,0,,,,True,
1469453888487996366,2010.0,0,0,0,0,,,,True,True
1469453888487996335,2010.0,0,1,0,0,,,,True,
7955439997582577321,2011.0,,,,3,,,,False,
1469453888487996354,2015.0,1,0,0,0,,,,,True
7955439997582576498,2020.0,0,0,0,4 or more,,,,True,
7955439997582577425,2024.0,0,0,0,0,,,,True,False
7955439997582577393,2024.0,,,,0,,,,,
7955439997582577395,2024.0,,,,0,,,,,
7955439997582577442,2025.0,,,,0,,,,True,
1469453888487995624,2015.0,0,2,0,2,150.0,70.0,Average (some plants are poorly developed but others are healthy),True,False
1469453888487995505,2015.0,0,1,0,0,,,,True,
1469453888487995480,2010.0,0,0,0,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469453888487996968,2010.0,0,0,0,0,,,,True,False
7955439997582577341,2019.0,,,,2,,,,True,
7955439997582577497,2024.0,,,,1,,,,,
7955439997582577525,2021.0,,,,2,,,,,
7955439997582577510,2024.0,,,,1,,,,,
7955439997582576523,2012.0,,,,4 or more,,,,,
7955439997582576459,2018.0,0,1,0,0,,,,True,False
7955439997582577567,2020.0,,,,0,,,,True,
1469418069232862199,2015.0,1,1,0,2,0.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997583734775,2010.0,,,,0,0.0,0.0,Poor: Plants are poorly/under-developed (considering their age),True,
1469453888487995992,2010.0,0,0,0,0,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997582577485,2024.0,,,,0,,,,,
7955439997582577352,2019.0,0,0,0,2,,,,True,
7955439997582577517,2024.0,,,,0,,,,True,
7955439997582577592,2022.0,,,,1,,,,,
7955439997583735187,2015.0,,,,0,100.0,95.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583734806,2018.0,,,,0,,,,,
7955439997583735240,2010.0,,,,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735242,2010.0,,,,0,,,,,
7955439997583735139,2010.0,,,,0,,60.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583734829,2010.0,,,,0,,,,,
7955439997583735115,2010.0,,,,0,0.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736252,2020.0,,,,1,,,,True,
7955439997583734947,2017.0,,,,0,0.0,70.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583734950,2010.0,,,,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735459,2010.0,,,,0,0.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736182,2021.0,,,,0,,,,True,
7955439997583736199,2021.0,,,,0,,,,True,True
7955439997583734756,2010.0,,,,0,0.0,0.0,Poor: Plants are poorly/under-developed (considering their age),True,
7955439997583734939,2017.0,,,,1,,,,,
1469453888487995311,2010.0,1,1,0,0,800.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469453888487995307,2010.0,1,0,0,1,300.0,93.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
1469418069232862130,2010.0,0,2,0,4 or more,,,,True,
1469418069232862175,2010.0,1,1,0,2,400.0,20.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583735971,2022.0,,,,0,,,,,
7955439997583736114,2009.0,,,,0,,,,True,
7955439997583736060,2021.0,,,,1,,,,,
7955439997583736033,2021.0,,,,0,,,,True,
7955439997583734703,2017.0,,,,2,500.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736021,2019.0,,,,0,,,,,
1469453888487995309,2019.0,1,1,0,1,,,,True,True
1469453888487996712,2010.0,0,1,0,0,,,,True,
7955439997583734684,2018.0,,,,0,,,,,
7955439997583736062,2016.0,,,,2,,,,True,
7955439997583734617,2010.0,,,,0,0.0,0.0,Poor: Plants are poorly/under-developed (considering their age),True,
7955439997583734607,2020.0,,,,0,,,,,
7955439997583734601,2010.0,,,,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736118,2016.0,,,,0,,,,True,
7955439997583736045,2021.0,,,,0,,,,True,
7955439997583735982,2019.0,,,,0,,,,True,
7955439997587360486,,,,,,,,,,
7955439997583980593,,,,,,,,,,
7955439997583735389,2025.0,,,,2,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583734824,2017.0,,,,0,,,,,
1469453888487996629,2015.0,0,0,0,1,,,,True,False
1469278379855037778,2013.0,2,0,0,4 or more,,,,True,
1469418069232862155,2010.0,0,0,0,2,,,,True,False
7955439997583734867,2008.0,,,,0,0.0,,,False,
7955439997583736178,2022.0,,,,4 or more,,,,,
7955439997583736190,2024.0,,,,0,,,,,True
7955439997583736188,2019.0,,,,2,,,,,
7955439997583734819,2018.0,,,,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736204,2013.0,,,,0,,,,,
1469278379855038216,2019.0,3,0,0,4 or more,,,,True,
1469453888487996624,2010.0,0,0,0,0,,,,True,True
7955439997583736280,2020.0,,,,4 or more,300.0,95.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736228,2020.0,,,,0,,,,True,
7955439997583736247,2017.0,,,,0,,,,,
1469278379855040311,2014.0,2,0,0,2,,,,True,
7955439997583736222,2017.0,,,,0,,,,,
7955439997582420562,2023.0,1,1,0,4 or more,,,,,
7955439997583736230,2013.0,,,,2,,,,,
1469418069232862152,2010.0,0,2,0,2,,,,True,False
7955439997583736261,2019.0,,,,0,,,,,
1469418069232862192,2015.0,0,0,0,2,,,,True,False
1469278379855038420,2016.0,3,0,0,4 or more,,,,True,
7955439997583735460,2010.0,,,,1,,,,,
7955439997583735466,2011.0,,,,1,,,,,
7955439997583735434,2020.0,,,,0,0.0,46.7,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469278379855039238,2012.0,0,3,0,3,200.0,90.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583736294,2024.0,,,,0,,,,True,False
1469278379855036872,2012.0,3,0,0,0,,,,True,True
1469278379855038410,2016.0,1,0,0,4 or more,,,,True,
1469278379855037433,2018.0,1,2,0,2,50.0,94.4,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855038003,2014.0,1,0,0,4 or more,500.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855038441,2011.0,3,0,0,3,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736432,2014.0,,,,1,,,,False,
7955439997583736382,2017.0,,,,1,,,,True,
1469418069232862226,2015.0,1,0,0,4 or more,,,,True,True
1469278379855038115,2011.0,0,3,0,3,,,,,
1469278379855038085,2011.0,0,2,0,2,,,,,
7955439997583736346,2023.0,,,,1,,,,True,
7955439997583736423,2019.0,,,,0,,,,True,False
1469418069232862188,2010.0,1,0,0,2,,,,True,
7955439997583736350,2000.0,,,,0,,,,,
7955439997583736344,2017.0,,,,0,,,,,
7955439997583735340,2010.0,,,,0,,,,,
7955439997583735354,2013.0,,,,1,,,,,
7955439997583735250,2017.0,,,,2,0.0,90.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583736378,2018.0,,,,2,500.0,96.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736424,2010.0,,,,0,,,,True,
7955439997583736355,2010.0,,,,0,,,,True,
1469453888487996882,2010.0,0,0,0,0,,,,True,
7955439997583735271,2006.0,,,,0,0.0,70.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855038263,2018.0,2,0,0,4 or more,,,,,
1469453888487996473,2010.0,1,0,0,4 or more,,,,True,True
1469278379855038001,2014.0,2,0,0,4 or more,,,,,
7955439997583735248,2012.0,,,,1,0.0,60.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855037340,2014.0,0,0,0,4 or more,100.0,55.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583735150,2010.0,,,,0,,,,,
7955439997583735148,2010.0,,,,2,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855040744,2016.0,3,0,0,3,150.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736002,2015.0,,,,0,,,,True,
7955439997583735144,2010.0,,,,1,,,,,
7955439997583735924,2010.0,,,,0,,,,True,
7955439997583735322,2017.0,,,,0,0.0,80.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855038067,2012.0,2,0,0,4 or more,200.0,95.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855037832,2011.0,0,1,0,1,,,,True,
7955439997583735919,2017.0,,,,2,,,,,
1469278379855038205,2016.0,3,0,0,4 or more,,,,,True
1469278379855037385,2014.0,3,0,0,3,,,,True,
1469453888487996450,2012.0,0,0,0,2,,,,True,False
1469278379855037941,2018.0,3,0,0,3,,,,True,
7955439997583735881,2023.0,,,,0,,,,True,
7955439997583735314,2000.0,,,,2,400.0,90.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583735193,2015.0,,,,0,200.0,70.0,Average (some plants are poorly developed but others are healthy),True,
7955439997583735170,2010.0,,,,1,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735176,2010.0,,,,2,0.0,40.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997582420595,2024.0,1,0,0,1,,,,True,True
1469278379855037718,2023.0,3,0,0,4 or more,,,,,
7955439997583735991,2023.0,,,,3,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736132,2013.0,,,,0,0.0,0.0,,False,False
1469278379855037669,2013.0,1,2,0,0,,,,True,
7955439997582420594,2024.0,2,0,0,3,,,,,
1469453888487996519,2012.0,0,0,0,0,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469453888487996496,2011.0,0,0,0,0,500.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862174,2015.0,0,1,0,2,,,,True,True
1469418069232862173,2010.0,2,0,0,2,,,,True,
7955439997583736127,2017.0,,,,0,,,,,
