location_id,raw_location,latitude,longitude
453,POINT(-19.021597 -40.2751036),-19.021597,-40.2751036
454,POINT(12.93929832057370 108.16131368289530),12.93929832057370,108.16131368289530
455,POINT(-22.0324147 -45.4534297),-22.0324147,-45.4534297
456,POINT(12.9028515 108.2686843),12.9028515,108.2686843
457,POINT(11.9802147 107.6315639),11.9802147,107.6315639
458,POINT(11.6361905 107.9688413),11.6361905,107.9688413
459,POINT(11.67096681568323 107.97391835370435),11.67096681568323,107.97391835370435
460,POINT(12.40211921546982 107.81482054572206),12.40211921546982,107.81482054572206
461,POINT(12.847151 108.1031467),12.847151,108.1031467
462,POINT(-19.260312 -40.031287),-19.260312,-40.031287
463,POINT(-21.391681005468982 -46.58202990889549),-21.391681005468982,-46.58202990889549
464,POINT(12.6084165 108.0532625),12.6084165,108.0532625
465,POINT(11.61142403966217 107.81625675533193),11.61142403966217,107.81625675533193
466,POINT(10.1731938 98.961409),10.1731938,98.961409
467,POINT(11.6039426 108.0187196),11.6039426,108.0187196
468,POINT(12.9461563 108.0302986),12.9461563,108.0302986
469,POINT(12.0548427 107.6998739),12.0548427,107.6998739
470,POINT(14.0955975 107.8961965),14.0955975,107.8961965
471,POINT(11.959585 107.653647),11.959585,107.653647
472,POINT(12.8418235 108.0015852),12.8418235,108.0015852
473,POINT(10.7048511 98.888474),10.7048511,98.888474
474,POINT(11.5943722 108.3711492),11.5943722,108.3711492
475,POINT(12.8897017 108.0702005),12.8897017,108.0702005
476,POINT(12.7866339 108.2085368),12.7866339,108.2085368
477,POINT(13.7438333 108.1276933),13.7438333,108.1276933
478,POINT(12.78861102183609 108.20043227645401),12.78861102183609,108.20043227645401
479,POINT(12.89869110101172 108.16565374853849),12.89869110101172,108.16565374853849
480,POINT(-20.410256 -47.5144595),-20.410256,-47.5144595
481,POINT(14.0960003 107.9090751),14.0960003,107.9090751
482,POINT(11.30496548 107.5223544),11.30496548,107.5223544
483,POINT(12.5244673 107.951431),12.5244673,107.951431
484,POINT(12.8489019 107.9912119),12.8489019,107.9912119
485,POINT(11.6482288 107.9556343),11.6482288,107.9556343
486,POINT(11.5178627 107.900225),11.5178627,107.900225
487,POINT(13.7911842 108.020342),13.7911842,108.020342
488,POINT(-21.00694375106912 -47.03903412667462),-21.00694375106912,-47.03903412667462
489,POINT(18.5519331 -96.7902396),18.5519331,-96.7902396
490,POINT(-18.6133461 -40.3904773),-18.6133461,-40.3904773
491,POINT(11.8111244 108.1406081),11.8111244,108.1406081
492,POINT(12.63934563342918 108.06220432301153),12.63934563342918,108.06220432301153
493,POINT(-19.2307252 -40.4448865),-19.2307252,-40.4448865
494,POINT(11.9113197 107.5786842),11.9113197,107.5786842
495,POINT(12.8987955 108.1815543),12.8987955,108.1815543
496,POINT(9.5649523 98.7506583),9.5649523,98.7506583
497,POINT(18.4053161 -96.6999264),18.4053161,-96.6999264
498,POINT(14.0202778 107.9415418),14.0202778,107.9415418
499,POINT(12.8373267 108.2849634),12.8373267,108.2849634
500,POINT(-1.9556059 30.0989424),-1.9556059,30.0989424
501,POINT(12.9431762 108.0374001),12.9431762,108.0374001
502,POINT(12.9320864 108.0718784),12.9320864,108.0718784
503,POINT(10.8990259 99.079470),10.8990259,99.079470
504,POINT(11.6363587 108.0375442),11.6363587,108.0375442
505,POINT(12.93050648105087 108.24884563681751),12.93050648105087,108.24884563681751
506,POINT(11.630700113684972 108.1129989369476),11.630700113684972,108.1129989369476
507,POINT(11.6087548 107.8874557),11.6087548,107.8874557
508,POINT(12.5131833 107.995173),12.5131833,107.995173
509,POINT(13.6239812 108.026373),13.6239812,108.026373
510,POINT(11.610380 108.0499867),11.610380,108.0499867
511,POINT(-21.3787147 -45.3090014),-21.3787147,-45.3090014
512,POINT(11.6350806 107.8843575),11.6350806,107.8843575
513,POINT(11.5946812 108.3604908),11.5946812,108.3604908
514,POINT(18.6421023 -96.7670483),18.6421023,-96.7670483
515,POINT(11.63313436322998 108.15564894127488),11.63313436322998,108.15564894127488
516,POINT(11.60350504798033 108.14081322411833),11.60350504798033,108.14081322411833
517,POINT(11.472020 107.7384585),11.472020,107.7384585
518,POINT(10.812592 98.941858),10.812592,98.941858
519,POINT(12.89705292876116 108.03112789853040),12.89705292876116,108.03112789853040
520,POINT(18.5273349 -96.7586338),18.5273349,-96.7586338
521,POINT(-20.5008306 -47.5539823),-20.5008306,-47.5539823
522,POINT(12.3917004 107.869213),12.3917004,107.869213
523,POINT(-21.8521022 -45.2213995),-21.8521022,-45.2213995
524,POINT(12.6201076 108.1193472),12.6201076,108.1193472
525,POINT(10.2635724 98.9215965),10.2635724,98.9215965
526,POINT(15.1240923 -87.482388),15.1240923,-87.482388
527,POINT(11.6672633 108.0712693),11.6672633,108.0712693
528,POINT(15.0553997 -87.330389),15.0553997,-87.330389
